학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2018 학년도,1학기,학부,사학전공,HIS2006,1,역사학입문,3.0,"화,목 13:30~14:45 [J102]",3.0,윤병남,71,,,,,,,,,전학년,1-4학년,,역사란무엇인가(HIS2001)의 대체과목(2013학번이전의경우),
2018 학년도,1학기,학부,사학전공,HIS3001,1,한국고대사,3.0,"화,목 10:30~11:45 [J217]",3.0,조범환,24,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS3008,1,중국근세사,3.0,"화,목 12:00~13:15 [J307]",3.0,박장배,55,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS3013,1,일본현대사,3.0,"수,금 13:30~14:45 [J217]",3.0,정녕,31,,,,,,,,,전학년,1-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS3015,1,요동사,3.0,"화,목 15:00~16:15 [J219]",3.0,정면,24,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS3019,1,아시아지역사특강2,3.0,월 10:30~11:45 / 수 12:00~13:15 [J313],3.0,박현도,16,,,,,,,,,전학년,2-4학년,,,부제:서아시아이슬람의 역사
2018 학년도,1학기,학부,사학전공,HIS3020,1,오리엔트문명사,3.0,"화,목 16:30~17:45 [J217]",3.0,오흥식,20,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS3025,1,프랑스혁명과나폴레옹시대사,3.0,"화,목 10:30~11:45 [J319]",3.0,백인호,10,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS3047,1,한일관계사,3.0,"수,금 09:00~10:15 [J217]",3.0,허지은,19,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS3051,1,한국고고학,3.0,"화,목 13:30~14:45 [J319]",3.0,홍은경,12,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS3064,1,서양지성사1,3.0,"수,금 15:00~16:15 [J315]",3.0,최성철,11,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS3072,1,문화유산현장실습3,1.0,화 16:30~17:45 [J102],1.5,조범환,64,,,,,,,,,전학년,1-4학년,,"구 고적답사3, 성적평가:S/U",
2018 학년도,1학기,학부,사학전공,HIS4002,1,한국사특강2,3.0,월 15:00~16:15 / 수 16:30~17:45 [J317],3.0,강희정,12,,,,,O,,,,전학년,3-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS4011,1,동양사강독2,3.0,월 10:30~11:45 / 수 12:00~13:15 [J317],3.0,전인갑,16,,,,,,,,,전학년,3-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS4017,1,서양사명저해제1,3.0,"화,목 09:00~10:15 [J319]",3.0,백인호,6,,,,,O,,,,전학년,3-4학년,,,
2018 학년도,1학기,학부,사학전공,HIS4099,1,논문세미나,3.0,"화,목 13:30~14:45 [J609]",3.0,박단,5,,,,,O,,,,전학년,3-4학년,,,
2018 학년도,1학기,학부,사학전공,HISG106,1,역사자료연습I,3.0,"화,목 15:00~16:15 [J925]",3.0,최기영,6,,,,,,,,,전학년,3-4학년,,,
2018 학년도,1학기,학부,사학전공,HISQ981,1,역사교과교육론,3.0,"화,목 12:00~13:15 [J315]",3.0,김민정,6,O,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,PHIQ982 철학교과교육론과 합반
2018 학년도,1학기,학부,사학전공,HISQ982,1,역사교과논리및논술,3.0,"화,목 15:00~16:15 [J315]",3.0,김민정,2,O,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,PHIQ981 철학교과논리및논술과 합반
2018 학년도,1학기,학부,철학전공,PHI2002,1,동양철학개론,3.0,"화,목 12:00~13:15 [J102]",3.0,정재현,60,O,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI2003,1,서양철학사,3.0,월 10:30~11:45 / 수 12:00~13:15 [J107],3.0,서동욱,58,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI2005,1,논리학개론,3.0,월 15:00~16:15 / 수 16:30~17:45 [K501],3.0,석기용,107,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI2006,1,형이상학,3.0,"화,목 10:30~11:45 [J609]",3.0,박병준,19,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI3003,1,서양근대철학사,3.0,"화,목 09:00~10:15 [J217]",3.0,"Kim, Halla",21,O,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI3005,1,플라톤철학,3.0,"화,목 15:00~16:15 [J307]",3.0,전헌상,52,O,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI3007,1,아우구스티누스철학,3.0,"화,목 13:30~14:45 [J217]",3.0,이상섭,22,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI3014,1,미학개론,3.0,"화,목 10:30~11:45 [J327]",3.0,김산춘,30,,,,,,,,,전학년,2-4학년,,(구 철학탐구방법론 대체과목),
2018 학년도,1학기,학부,철학전공,PHI3019,1,철학적신론,3.0,월 12:00~13:15 / 금 10:30~11:45 [J319],3.0,"Palmquist, Stephen",12,O,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI3022,1,철학적인간학,3.0,"화,목 13:30~14:45 [J602]",3.0,박병준,16,,,,,,,,,전학년,2-4학년,,철학전공과목(중핵 철학적인간학과 다른 과목임),
2018 학년도,1학기,학부,철학전공,PHI3029,1,종교철학,3.0,월 15:00~16:15 / 수 16:30~17:45 [J327],3.0,서동욱,27,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI3037,1,도가철학,3.0,"화,목 16:30~17:45 [J307]",3.0,이임찬,51,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI4006,1,인식론특강,3.0,"수,금 15:00~16:15 [J217]",3.0,김영건,27,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI4018,1,중국철학특강,3.0,"화,목 12:00~13:15 [J204]",3.0,박혜순,19,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI4036,1,동양철학의원리,3.0,"화,목 15:00~16:15 [J319]",3.0,정재현,10,,,,,O,,,,전학년,1-4학년,,,
2018 학년도,1학기,학부,철학전공,PHI4099,1,개별연구논문,3.0,,,이상섭,1,,,,,O,,O,,,3-4학년,,,"3-4학년, 학과장수강승인"
2018 학년도,1학기,학부,철학전공,PHIG081,1,서양철학연습,3.0,"수,금 13:30~14:45 [J124]",3.0,이상섭,6,,,,,O,,,,전학년,1-4학년,,대학원초급과목,
2018 학년도,1학기,학부,수학전공,MAT1050,1,미적분학실습I,1.0,월 15:00~16:50 [RA205],2.0,이영란,18,,,,,,,,,전학년,1학년,,,
2018 학년도,1학기,학부,수학전공,MAT1050,2,미적분학실습I,1.0,월 17:00~18:50 [RA205],2.0,이영란,17,,,,,,,,,전학년,1학년,,,
2018 학년도,1학기,학부,수학전공,MAT1050,3,미적분학실습I,1.0,수 15:00~16:50 [RA205],2.0,이영란,18,,,,,,,,,전학년,1학년,,,
2018 학년도,1학기,학부,수학전공,MAT1050,4,미적분학실습I,1.0,수 17:00~18:50 [RA205],2.0,이영란,18,,,,,,,,,전학년,1학년,,,
2018 학년도,1학기,학부,수학전공,MAT1050,5,미적분학실습I,1.0,금 13:30~15:20 [RA205],2.0,이영란,16,,,,,,,,,전학년,1학년,,,
2018 학년도,1학기,학부,수학전공,MAT2010,1,집합론,3.0,"수,금 13:30~14:45 [RA408]",3.0,신창언,62,,,O,,,,,,전학년,2학년,,,
2018 학년도,1학기,학부,수학전공,MAT2010,2,집합론,3.0,"화,목 10:30~11:45 [RA308]",3.0,이영란,66,,,O,,,,,,전학년,2학년,,,
2018 학년도,1학기,학부,수학전공,MAT2110,1,선형대수학,3.0,"화,목 15:00~16:15 [RA308]",3.0,이영란,60,,,O,,,,,,전학년,2학년,,,
2018 학년도,1학기,학부,수학전공,MAT2110,2,선형대수학,3.0,"화,목 12:00~13:15 [RA408]",3.0,조장현,56,O,,O,,,,,,전학년,2학년,,,
2018 학년도,1학기,학부,수학전공,MAT2110,3,선형대수학,3.0,월 09:00~10:15 / 수 10:30~11:45 [K301],3.0,하구용,52,,,O,,,,,,전학년,2학년,,,
2018 학년도,1학기,학부,수학전공,MAT2110,4,선형대수학,3.0,월 15:00~16:15 / 수 16:30~17:45 [K301],3.0,하구용,52,,,O,,,,,,전학년,2학년,,,
2018 학년도,1학기,학부,수학전공,MAT2110,5,선형대수학,3.0,"수,금 09:00~10:15 [RA408]",3.0,조성희,42,,,O,,,,,,전학년,2학년,,,
2018 학년도,1학기,학부,수학전공,MAT2210,1,고등미적분학I,3.0,월 10:30~11:45 / 수 12:00~13:15 [RA308],3.0,김현석,59,,,,,,,,,전학년,2학년,,,
2018 학년도,1학기,학부,수학전공,MAT2210,2,고등미적분학I,3.0,"화,목 15:00~16:15 [K503]",3.0,이재성,80,O,,,,,,,,전학년,2학년,,,
2018 학년도,1학기,학부,수학전공,MAT2410,1,응용수학I,3.0,"화,목 09:00~10:15 [RA308]",3.0,김순영,59,,,O,,,"[2,4,6,8,0]",,,전학년,2학년,컴퓨터공학전공(가능),"컴퓨터공학전공만 가능, 통계학입문(MAT3020)과 동등한 과목","컴퓨터공학전공(가능), 짝수학번"
2018 학년도,1학기,학부,수학전공,MAT2410,2,응용수학I,3.0,"화,목 12:00~13:15 [RA308]",3.0,김순영,69,,,O,,,"[1,3,5,7,9]",,,전학년,2학년,컴퓨터공학전공(가능),"컴퓨터공학전공만 가능, 통계학입문(MAT3020)과 동등한 과목",
2018 학년도,1학기,학부,수학전공,MAT2510,1,푸리에해석및응용,3.0,월 10:30~11:45 / 수 12:00~13:15 [AS111],3.0,임경수,28,,,,,,,,,전학년,2-4학년,,,
2018 학년도,1학기,학부,수학전공,MAT3020,1,통계학입문,3.0,"수,금 13:30~14:45 [K303]",3.0,유지현,63,,,,,,,,,전학년,2학년,컴퓨터공학전공(1전공 불가능),응용수학I(MAT2410)과 동등한 과목임,컴퓨터공학 전공학생들의 수강불가
2018 학년도,1학기,학부,수학전공,MAT3110,1,이산수학,3.0,"수,금 13:30~14:45 [RA406B]",3.0,"Ho, Pak Tung",57,O,,,,,,,,전학년,3-4학년,,,
2018 학년도,1학기,학부,수학전공,MAT3430,1,응용통계학및실습,3.0,"화,목 12:00~13:15 [RA205]",3.0,임경필,18,,,,,,,,,전학년,3-4학년,,,실습과목
2018 학년도,1학기,학부,수학전공,MAT3430,2,응용통계학및실습,3.0,"화,목 13:30~14:45 [RA205]",3.0,임경필,19,,,,,,,,,전학년,3-4학년,,,실습과목
2018 학년도,1학기,학부,수학전공,MAT3440,1,통신수학,3.0,월 09:00~10:15 / 수 10:30~11:45 [RA406B],3.0,김종락,24,,,,,,,,,전학년,3-4학년,,,
2018 학년도,1학기,학부,수학전공,MAT4110,1,추상대수학I,3.0,월 10:30~11:45 / 수 12:00~13:15 [RA406B],3.0,김종락,40,O,,,,,,,,전학년,3학년,,,
2018 학년도,1학기,학부,수학전공,MAT4110,2,추상대수학I,3.0,"화,목 10:30~11:45 [RA408]",3.0,오영탁,55,,,,,,,,,전학년,3학년,,,
2018 학년도,1학기,학부,수학전공,MAT4210,2,복소수함수론I,3.0,"화,목 13:30~14:45 [RA308]",3.0,김현석,51,,,,,,,,,전학년,3학년,,,
2018 학년도,1학기,학부,수학전공,MAT4310,1,미분기하학,3.0,월 13:30~14:45 / 금 12:00~13:15 [RA408],3.0,김종수,69,,,,,,,,,전학년,3학년,,,
2018 학년도,1학기,학부,수학전공,MAT4330,1,위상수학개론II,3.0,월 12:00~13:15 / 금 10:30~11:45 [RA406A],3.0,조장현,16,,,,,,,,,전학년,4학년,,구MATG320/구 위상수학특론의대체과목,
2018 학년도,1학기,학부,수학전공,MAT4510,1,학부개별연구,3.0,수 15:00~17:30,3.0,오영탁,12,,,,,,,,,"3,4학년",3-4학년,,"특수연구, 전공학점으로 인정되지 않음",
2018 학년도,1학기,학부,수학전공,MATG110,1,고급선형대수학,3.0,"화,목 15:00~16:15 [R1418]",3.0,오영탁,9,,,,,,,,,전학년,4학년,,"대학원초급과목,구MAT5110/구 선형대수학II의대체과목",학부-대학원 연계과목
2018 학년도,1학기,학부,수학전공,MATG210,1,실해석학I,3.0,"화,목 10:30~11:45 [AS305]",3.0,신창언,26,O,,,,,,,,전학년,4학년,,"대학원초급과목,구MAT5210",학부-대학원 연계과목
2018 학년도,1학기,학부,수학전공,MATQ981,1,수학교과교육론,3.0,"화,목 12:00~13:15 [J323]",3.0,김구연,11,O,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,
2018 학년도,1학기,학부,물리학전공,PHY1001,1,일반물리I,3.0,월 09:00~10:15 / 수 10:30~11:45 [RA310],3.0,임채호,60,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1001,2,일반물리I,3.0,월 12:00~13:15 / 금 10:30~11:45 [RA310],3.0,장준익,81,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1001,4,일반물리I,3.0,"화,목 09:00~10:15 [RA310]",3.0,이기진,71,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터공학전용반
2018 학년도,1학기,학부,물리학전공,PHY1001,5,일반물리I,3.0,"화,목 10:30~11:45 [RA310]",3.0,김도석,47,,,,,,,,,전학년,1학년,물리학전공(가능),,물리전공 전용반
2018 학년도,1학기,학부,물리학전공,PHY1001,6,일반물리I,3.0,"화,목 13:30~14:45 [RA310]",3.0,정현식,87,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1001,7,일반물리I,3.0,"화,목 15:00~16:15 [RA310]",3.0,이범구,76,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1001,8,일반물리I,3.0,"수,금 09:00~10:15 [RA310]",3.0,이범훈,66,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터공학전용반
2018 학년도,1학기,학부,물리학전공,PHY1001,9,일반물리I,3.0,"수,금 13:30~14:45 [RA310]",3.0,이현철,55,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1001,10,일반물리I,3.0,"수,금 15:00~16:15 [K301]",3.0,Scopel Stefano,66,O,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,1,일반물리실험I,1.0,월 13:30~15:20 [R103],2.0,박영재,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,2,일반물리실험I,1.0,월 13:30~15:20 [R107],2.0,김원태,18,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터공학전용반
2018 학년도,1학기,학부,물리학전공,PHY1101,3,일반물리실험I,1.0,월 15:30~17:20 [R103],2.0,박영재,20,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터공학전용반
2018 학년도,1학기,학부,물리학전공,PHY1101,4,일반물리실험I,1.0,월 15:30~17:20 [R107],2.0,김원태,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,5,일반물리실험I,1.0,월 17:30~19:20 [R103],2.0,박영재,20,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,6,일반물리실험I,1.0,월 17:30~19:20 [R107],2.0,이기진,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,7,일반물리실험I,1.0,화 13:30~15:20 [R103],2.0,Scopel Stefano,18,O,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,8,일반물리실험I,1.0,화 13:30~15:20 [R107],2.0,김도현,19,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터공학전용반
2018 학년도,1학기,학부,물리학전공,PHY1101,9,일반물리실험I,1.0,화 15:30~17:20 [R103],2.0,Scopel Stefano,17,O,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,10,일반물리실험I,1.0,화 15:30~17:20 [R107],2.0,김도현,18,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터공학전용반
2018 학년도,1학기,학부,물리학전공,PHY1101,11,일반물리실험I,1.0,화 17:30~19:20 [R103],2.0,김도석,12,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터공학전용반
2018 학년도,1학기,학부,물리학전공,PHY1101,12,일반물리실험I,1.0,화 17:30~19:20 [R107],2.0,이기진,16,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,13,일반물리실험I,1.0,수 13:30~15:20 [R103],2.0,임채호,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,14,일반물리실험I,1.0,수 13:30~15:20 [R107],2.0,박정혁,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,15,일반물리실험I,1.0,수 15:30~17:20 [R103],2.0,김도석,20,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,16,일반물리실험I,1.0,수 15:30~17:20 [R107],2.0,박정혁,14,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,17,일반물리실험I,1.0,수 17:30~19:20 [R103],2.0,김도석,15,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,18,일반물리실험I,1.0,수 17:30~19:20 [R107],2.0,장준익,14,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,19,일반물리실험I,1.0,목 13:30~15:20 [R103],2.0,이범훈,17,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터공학전용반
2018 학년도,1학기,학부,물리학전공,PHY1101,20,일반물리실험I,1.0,목 13:30~15:20 [R107],2.0,이현철,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,21,일반물리실험I,1.0,목 15:30~17:20 [R103],2.0,이현철,19,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터공학전용반
2018 학년도,1학기,학부,물리학전공,PHY1101,22,일반물리실험I,1.0,목 15:30~17:20 [R107],2.0,임채호,18,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,23,일반물리실험I,1.0,목 17:30~19:20 [R103],2.0,정현식,15,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,24,일반물리실험I,1.0,목 17:30~19:20 [R107],2.0,장준익,12,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,25,일반물리실험I,1.0,금 13:30~15:20 [R103],2.0,정현식,11,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,26,일반물리실험I,1.0,금 13:30~15:20 [R107],2.0,이범훈,16,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,27,일반물리실험I,1.0,금 15:30~17:20 [R103],2.0,정현식,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,28,일반물리실험I,1.0,금 15:30~17:20 [R107],2.0,장준익,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
2018 학년도,1학기,학부,물리학전공,PHY1101,29,일반물리실험I,1.0,금 17:30~19:20 [R103],2.0,Scopel Stefano,15,O,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터공학수강불가
