학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2016 학년도,1학기,학부,경영학전공,MGT3001,2,조직행동이론,3.0,"화,목 10:30~11:45 [MA203]",3.0,이인석,19,,,,,,,,,전학년,2-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3001,3,조직행동이론,3.0,월 10:30~11:45 / 수 12:00~13:15 [MA202],3.0,조봉순,67,,,,,,,,,"2,3학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3001,4,조직행동이론,3.0,"화,목 16:30~17:45 [MA202]",3.0,최장호,66,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3001,5,조직행동이론,3.0,"화,목 13:30~14:45 [MA104]",3.0,장영균,72,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3001,6,조직행동이론,3.0,"화,목 15:00~16:15 [MA102]",3.0,박경규,51,,,,,,,,,전학년,2-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3002,1,경영정보시스템,3.0,월 09:00~10:15 / 수 10:30~11:45 [PA201],3.0,김용진,37,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3002,2,경영정보시스템,3.0,"화,목 16:30~17:45 [MA102]",3.0,신선진,64,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3002,3,경영정보시스템,3.0,월 12:00~13:15 / 금 10:30~11:45 [MA104],3.0,진승혜,67,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3002,4,경영정보시스템,3.0,월 10:30~11:45 / 수 12:00~13:15 [MA206],3.0,이상근,69,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3003,1,생산관리론,3.0,"수,금 13:30~14:45 [MA102]",3.0,하병천,117,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3003,2,생산관리론,3.0,"수,금 15:00~16:15 [MA206]",3.0,김민균,19,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3003,3,생산관리론,3.0,"월,금 16:30~17:45 [MA104]",3.0,이준겸,53,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3003,4,생산관리론,3.0,"화,목 09:00~10:15 [MA104]",3.0,김종훈,67,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3004,1,재무관리,3.0,"수,금 13:30~14:45 [MA204]",3.0,이영주,51,O,,,,,,,,전학년,2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3004,2,재무관리,3.0,월 10:30~11:45 / 수 12:00~13:15 [PA101],3.0,이정진,73,,,,,,,,,전학년,2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3004,3,재무관리,3.0,"화,목 10:30~11:45 [MA106]",3.0,원재환,64,,,,,,,,,전학년,2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3004,4,재무관리,3.0,"수,금 13:30~14:45 [PA203]",3.0,홍광헌,46,,,,,,,,,전학년,2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3004,5,재무관리,3.0,"화,목 13:30~14:45 [MA202]",3.0,김도성,86,O,,,,,,,,전학년,2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2016 학년도,1학기,학부,경영학전공,MGT3004,6,재무관리,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA404],3.0,이상호,14,O,,,,,,,,전학년,2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3005,1,관리회계,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA104],3.0,양준선,42,O,,,,,,,,전학년,2-3학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3005,2,관리회계,3.0,"화,목 12:00~13:15 [PA101]",3.0,황국재,67,,,,,,,,,전학년,2-3학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3005,3,관리회계,3.0,"화,목 10:30~11:45 [PA203]",3.0,김순기,61,,,,,,,,,전학년,2-3학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3005,4,관리회계,3.0,"수,금 15:00~16:15 [MA102]",3.0,변상혁,70,O,,,,,,,,전학년,2-3학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3006,1,마케팅원론,3.0,"화,목 13:30~14:45 [MA204]",3.0,박세훈,68,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3006,2,마케팅원론,3.0,"화,목 12:00~13:15 [MA106]",3.0,전성률,72,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3006,3,마케팅원론,3.0,월 10:30~11:45 / 수 12:00~13:15 [MA106],3.0,정재학,68,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3006,4,마케팅원론,3.0,"화,목 15:00~16:15 [MA308]",3.0,하영원,75,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3006,5,마케팅원론,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA203],3.0,박경도,30,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT3007,1,국제경영론,3.0,월 15:00~16:15 / 수 16:30~17:45 [PA203],3.0,이철,18,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT3007,2,국제경영론,3.0,"화,목 10:30~11:45 [MA204]",3.0,김창수,68,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,교환학생 수강제한 해제
2016 학년도,1학기,학부,경영학전공,MGT3007,3,국제경영론,3.0,월 13:30~14:45 / 금 12:00~13:15 [MA202],3.0,이강표,73,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,경영1전공자우선수강
2016 학년도,1학기,학부,경영학전공,MGT3007,4,국제경영론,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA102],3.0,정선욱,60,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4101,1,경영전략시뮬레이션,3.0,"화,목 16:30~17:45 [MA204]",3.0,박종훈,20,,,,,,,,,전학년,2-4학년,"경영학부,스포츠경영 연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4102,1,경영전략,3.0,"화,목 12:00~13:15 [MA202]",3.0,박종훈,71,,,,,,,,,전학년,3-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4102,2,경영전략,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA202],3.0,김양민,62,O,,,,,,,,"2,3,4학년",3-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4102,3,경영전략,3.0,"화,목 13:30~14:45 [MA206]",3.0,서정일,52,O,,,,,,,,"2,3,4학년",3-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4106,1,인적자원관리,3.0,"수,금 15:00~16:15 [PA201]",3.0,양동훈,63,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4106,2,인적자원관리,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA204],3.0,조봉순,42,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4106,3,인적자원관리,3.0,"화,목 12:00~13:15 [MA208]",3.0,최장호,25,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4109,1,기업전략의최신주제및사례연구,3.0,"화,목 15:00~16:15 [MA402]",3.0,서정일,17,,,,,,,,,"2,3,4학년",3-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4201,1,의사결정론,3.0,"화,목 10:30~11:45 [PA201]",3.0,민재형,62,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4202,1,통계자료분석,3.0,"화,목 13:30~14:45 [MA406]",3.0,이윤동,39,,,,,,,,,전학년,2-4학년,"경영학부,융합소프트웨어연계전공(가능)",(구 목표관리론의 대체과목),
2016 학년도,1학기,학부,경영학전공,MGT4203,1,경영과학,3.0,"수,금 15:00~16:15 [MA208]",3.0,조성빈,31,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4204,1,시뮬레이션,3.0,"화,목 15:00~16:15 [PA201]",3.0,민재형,47,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4221,1,경영과정보기술,3.0,월 12:00~13:15 / 금 10:30~11:45 [MA406],3.0,신용재,49,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4225,1,전사적자원관리소프트웨어활용,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA406],3.0,이상근,20,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4226,1,빅데이터와비즈니스인텔리젼스,3.0,월 10:30~11:45 / 수 12:00~13:15 [MA102],3.0,김진화,91,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),구 고객행위분석과서비스모델링,
2016 학년도,1학기,학부,경영학전공,MGT4227,1,지식경영과서비스혁신,3.0,월 10:30~11:45 / 수 12:00~13:15 [PA201],3.0,김용진,34,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4229,1,미래창업을위한창의성과창의경영,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA206],3.0,김진화,40,,,,,,,,,"2,3,4학년",3-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4241,1,기술경영,3.0,"화,목 09:00~10:15 [MA203]",3.0,김미리,22,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4245,1,정보화시대의기업경영과혁신,3.0,"화,목 15:00~16:15 [MA206]",3.0,이재범,19,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4247,1,공급체인관리와e-business,3.0,"수,금 13:30~14:45 [MA206]",3.0,김민균,21,,,,,,,,,"3,4학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4248,1,비즈니스프로세스관리,3.0,월 13:30~14:45 / 금 12:00~13:15 [MA102],3.0,이준겸,36,,,,,,,,,"3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4249,1,종합물류론,3.0,"화,목 10:30~11:45 [MA206]",3.0,전준수,45,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4301,1,투자론,3.0,"수,금 15:00~16:15 [PA203]",3.0,홍광헌,62,,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론I,
2016 학년도,1학기,학부,경영학전공,MGT4303,1,선물옵션투자론,3.0,월 15:00~16:15 / 수 16:30~17:45 [PA101],3.0,이정진,74,,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론II,
2016 학년도,1학기,학부,경영학전공,MGT4306,1,금융리스크관리,3.0,"화,목 15:00~16:15 [MA208]",3.0,원재환,18,,,,,,,,,전학년,2-4학년,경영학부(가능),(구 계량재무분석의 대체과목),
2016 학년도,1학기,학부,경영학전공,MGT4307,1,금융기관론,3.0,월 09:00~10:15 / 수 10:30~11:45 [MA402],3.0,이상호,27,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4311,1,금융실무,2.0,"화,목 13:30~14:20 [MA208]",2.0,황건호,62,,,,,,,,,4학년,2-4학년,경영학부(가능),성적평가:S/U,
2016 학년도,1학기,학부,경영학전공,MGT4313,1,벤처와금융시장(캡스톤디자인),3.0,"수,금 15:00~16:15 [MA404]",3.0,정유신,18,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4331,1,보험학원론,3.0,"화,목 10:30~11:45 [MA208]",3.0,최정호,28,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4331,2,보험학원론,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA208],3.0,최정호,19,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4401,1,중급회계1,3.0,"수,금 09:00~10:15 [PA101]",3.0,송민섭,62,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4401,2,중급회계1,3.0,"화,목 16:30~17:45 [MA104]",3.0,강평경,61,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4402,1,중급회계2,3.0,"화,목 10:30~11:45 [MA102]",3.0,최순재,67,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4404,1,원가회계,3.0,"화,목 15:00~16:15 [PA203]",3.0,김순기,71,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4409,1,회계학연습,3.0,목 18:30~21:15 [MA308],3.0,김태식,14,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4502,1,소비자행동론,3.0,"화,목 13:30~14:45 [MA308]",3.0,하영원,59,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4503,1,시장조사론,3.0,월 10:30~11:45 / 수 12:00~13:15 [MA203],3.0,박경도,30,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4505,1,브랜드전략론,3.0,"화,목 15:00~16:15 [MA203]",3.0,전성률,60,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4510,1,국제마케팅론,3.0,월 10:30~11:45 / 수 12:00~13:15 [PA203],3.0,이철,15,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4601,1,기업과국제환경,3.0,월 09:00~10:15 / 수 10:30~11:45 [MA102],3.0,이양호,68,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,공공인재 연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4601,2,기업과국제환경,3.0,"수,금 09:00~10:15 [MA202]",3.0,최돈승,62,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,공공인재 연계전공(가능)",,
2016 학년도,1학기,학부,경영학전공,MGT4605,1,무역실무,3.0,"화,목 09:00~10:15 [MA106]",3.0,남현정,67,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4607,1,국제금융시장론,3.0,"화,목 13:30~14:45 [MA102]",3.0,강호상,134,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4613,1,중국시장및경영환경의이해,3.0,"월,금 16:30~17:45 [MA202]",3.0,이강표,46,,,,,,,,,"2,3,4학년",3-4학년,경영학부(가능),,
2016 학년도,1학기,학부,경영학전공,MGT4701,1,영어비즈니스커뮤니케이션,3.0,"화,목 12:00~13:15 [PA203]",3.0,김이권,40,O,,,,,,,,"3,4학년",3-4학년,경영학부(가능),구 영어비즈니스커뮤니케이션(무역영어),
2016 학년도,1학기,학부,경영학전공,MGT4704,1,CEO경영특강,2.0,화 15:00~17:00 [PA101],2.0,김용진,100,,,,,,,,,전학년,1-4학년,경영학부(가능),"전공제외과목(2014학번부터), 성적평가:S/U",대형강의(120명)
2016 학년도,1학기,학부,경영학전공,MGT4709,1,기업과사회,3.0,월 12:00~13:15 / 금 10:30~11:45 [J302],3.0,조봉순,337,,,,,,,,,1학년,1학년,경영학부(가능),,2016학번 필수과목 (1학년 외 수강제한과목)
2016 학년도,1학기,학부,경영학전공,MGTG205,1,재무제표분석(캡스톤디자인),3.0,"화,목 15:00~16:15 [PA503]",3.0,최순재,16,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2016 학년도,1학기,학부,국어국문학전공,KOR2001,1,국어학입문,3.0,"수,금 15:00~16:15 [J602]",3.0,이지영,41,,,,,,,,,전학년,1-2학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR2201,1,문학이란무엇인가,3.0,월 09:00~10:15 / 수 10:30~11:45 [J307],3.0,권은,48,,,,,,,,,전학년,1-2학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3004,1,국어형태론,3.0,월 10:30~11:45 / 수 12:00~13:15 [J307],3.0,황화상,43,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3005,1,국어의미론,3.0,"화,목 13:30~14:45 [J311]",3.0,이정훈,33,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3203,1,구술문학론,3.0,"화,목 10:30~11:45 [J327]",3.0,송효섭,22,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3205,1,문장과수사,3.0,월 13:30~14:45 / 금 12:00~13:15 [J209],3.0,최성민,29,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3300,1,고전문학사,3.0,"수,금 09:00~10:15 [J315]",3.0,조경은,11,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3302,1,고전소설텍스트읽기,3.0,"화,목 12:00~13:15 [J307]",3.0,김현주,51,,,,,,,,,"2,3,4학년",2-4학년,,,2~4학년 50명
2016 학년도,1학기,학부,국어국문학전공,KOR3305,1,향가와고려시가,3.0,"수,금 13:30~14:45 [J313]",3.0,성호경,16,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3309,1,한문학강독,3.0,월 15:00~16:15 / 수 16:30~17:45 [J319],3.0,김대중,17,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3313,1,판소리연행론,3.0,"화,목 15:00~16:15 [J217]",3.0,김현주,27,,,,,,,,,"2,3,4학년",2-4학년,,,2~4학년 30명
2016 학년도,1학기,학부,국어국문학전공,KOR3400,1,현대문학사,3.0,"화,목 09:00~10:15 [J209]",3.0,공성수,44,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3402,1,현대소설텍스트읽기I,3.0,월 12:00~13:15 / 금 10:30~11:45 [J209],3.0,권은,37,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR3410,1,희곡론,3.0,"수,금 13:30~14:45 [J311]",3.0,이상란,31,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR4300,1,고전문학연습,3.0,월 10:30~11:45 / 수 12:00~13:15 [J319],3.0,김대중,11,,,,,,,,,"2,3,4학년",3-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR4500,1,국어와생활,3.0,"월,금 16:30~17:45 [J315]",3.0,남미정,17,,,,,,,,,전학년,3-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KOR4503,1,독서와논술,3.0,"화,목 12:00~13:15 [J609]",3.0,이정훈,19,,,,,,,,,"2,3,4학년",3-4학년,,,
2016 학년도,1학기,학부,국어국문학전공,KORQ981,1,국어교과교육론,3.0,"화,목 16:30~17:45 [J609]",3.0,주세형,5,,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,
2016 학년도,1학기,학부,화학전공,CHM1001,1,일반화학I,3.0,"화,목 10:30~11:45 [K203]",3.0,성봉준,66,,,,,,,,,전학년,1학년,화학전공(가능),,화학과 신입생만 수강신청 가능
2016 학년도,1학기,학부,화학전공,CHM1001,2,일반화학I,3.0,월 12:00~13:15 / 금 10:30~11:45 [K402],3.0,서원석,73,,,O,,,,,,전학년,1학년,,,공학인증
2016 학년도,1학기,학부,화학전공,CHM1001,3,일반화학I,3.0,월 13:30~14:45 / 금 12:00~13:15 [K403],3.0,이현수,73,,,O,,,,,,전학년,1학년,,,공학인증
2016 학년도,1학기,학부,화학전공,CHM1001,4,일반화학I,3.0,"수,금 13:30~14:45 [K504]",3.0,강영수,73,,,O,,,,,,전학년,1학년,,,공학인증
2016 학년도,1학기,학부,화학전공,CHM1001,5,일반화학I,3.0,"화,목 13:30~14:45 [K304]",3.0,허남회,78,,,O,,,,,,전학년,1학년,,,공학인증
2016 학년도,1학기,학부,화학전공,CHM1001,6,일반화학I,3.0,"화,목 12:00~13:15 [K304]",3.0,지대윤,76,,,O,,,,,,전학년,1학년,,,공학인증
2016 학년도,1학기,학부,화학전공,CHM1001,7,일반화학I,3.0,월 10:30~11:45 / 수 12:00~13:15 [K403],3.0,이병노,74,,,O,,,,,,전학년,1학년,,,공학인증
2016 학년도,1학기,학부,화학전공,CHM1001,8,일반화학I,3.0,"수,금 13:30~14:45 [K407]",3.0,남소희,53,,,O,,,,,,전학년,1학년,,,공학인증
2016 학년도,1학기,학부,화학전공,CHM1051,1,일반화학실험I,1.0,월 13:30~16:15 [R114],3.0,성봉준,16,,,,,,,,,전학년,1학년,화학전공(가능),,화학과 신입생만 수강신청 가능
2016 학년도,1학기,학부,화학전공,CHM1051,2,일반화학실험I,1.0,월 13:30~16:15 [R112],3.0,이병노,17,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,3,일반화학실험I,1.0,월 16:30~19:15 [R114],3.0,이현수,17,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,4,일반화학실험I,1.0,월 16:30~19:15 [R112],3.0,허남회,15,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,5,일반화학실험I,1.0,화 13:30~16:15 [R114],3.0,서원석,16,,,,,,,,,전학년,1학년,화학전공(가능),,화학과 신입생만 수강신청 가능
2016 학년도,1학기,학부,화학전공,CHM1051,6,일반화학실험I,1.0,화 13:30~16:15 [R112],3.0,지대윤,15,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,7,일반화학실험I,1.0,화 16:30~19:15 [R114],3.0,지대윤,18,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,8,일반화학실험I,1.0,화 16:30~19:15 [R112],3.0,이원구,17,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,9,일반화학실험I,1.0,수 13:30~16:15 [R114],3.0,이원구,14,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,10,일반화학실험I,1.0,수 13:30~16:15 [R112],3.0,이현수,13,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,11,일반화학실험I,1.0,수 16:30~19:15 [R114],3.0,신관우,18,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,12,일반화학실험I,1.0,수 16:30~19:15 [R112],3.0,허남회,12,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,13,일반화학실험I,1.0,목 13:30~16:15 [R114],3.0,서원석,16,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,14,일반화학실험I,1.0,목 13:30~16:15 [R112],3.0,강영수,15,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,15,일반화학실험I,1.0,목 16:30~19:15 [R114],3.0,신운섭,14,,,,,,,,,전학년,1학년,화학전공(가능),,화학과 신입생만 수강신청 가능
2016 학년도,1학기,학부,화학전공,CHM1051,16,일반화학실험I,1.0,목 16:30~19:15 [R112],3.0,이현수,18,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,17,일반화학실험I,1.0,금 13:30~16:15 [R114],3.0,이덕형,14,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,18,일반화학실험I,1.0,금 13:30~16:15 [R112],3.0,이원구,13,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM1051,19,일반화학실험I,1.0,금 16:30~19:15 [R114],3.0,이병노,15,,,,,,,,,전학년,1학년,화학전공(가능),,화학과 신입생만 수강신청 가능
2016 학년도,1학기,학부,화학전공,CHM1051,20,일반화학실험I,1.0,금 16:30~19:15 [R112],3.0,남소희,14,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,화학전공,CHM2101,1,분석화학,3.0,"수,금 09:00~10:15 [R404]",3.0,신운섭,83,,,,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,화학전공,CHM2151,1,분석화학실험,2.0,월 15:00~18:50 [R115],4.0,신운섭,16,,,,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,화학전공,CHM2151,2,분석화학실험,2.0,화 15:00~18:50 [R115],4.0,신운섭,18,,,,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,화학전공,CHM2151,3,분석화학실험,2.0,목 15:00~18:50 [R115],4.0,신관우,19,,,,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,화학전공,CHM2151,4,분석화학실험,2.0,금 15:00~18:50 [R115],4.0,신관우,18,,,,,,,,,전학년,2학년,,,
