과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
ECO4014-01,한국경제론,이인실,3,"월,수 10:30~11:45 [GN102]",3-4학년,,58,"선수과목: 경제학 원론Ⅰ, 경제학 원론Ⅱ; 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
ECO4018-01,경제학특강1,이윤수,3,"월,수 16:30~17:45 [GN309]",2-4학년,,16,"부제: 경기변동론; 선수과목: 미시경제학Ⅰ, 거시경제학Ⅰ, 계량경제학; 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가"
ECO4019-01,경제학특강2,정재식,3,"화,목 13:30~14:45 [GN203]",3-4학년,,14,"부제: 머신러닝; PC실 강의; 선수과목: 경제학 원론Ⅰ, 경제학 원론Ⅱ, 경제수리기초, 경제통계학, 미시경제학 I; 파이선 기초 이상, 경제"
ECO4020-01,경제학특강3,정재식,3,"화,목 10:30~11:45 [GN203]",3-4학년,,16,"부제: 파이선; PC실 강의; 선수과목: 경제학 원론Ⅰ, 경제학 원론Ⅱ, 경제수리기초, 경제통계학, 미시경제학 I; 경제학전공자 우선수강신청("
ECO4021-01,경제학특강4,남성일,3,"화,목 15:00~16:15 [GN311]",3-4학년,,13,"부제: 경제독서토론; 선수과목: 경제학 원론Ⅰ, 경제학 원론Ⅱ;경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능), 선수과목:미시경제학(ECO2006) 필수 이수"
ECO4032-01,금융시장계량분석(캡스톤디자인),최인,3,"월,수 10:30~11:45 [GN304]",3-4학년,,13,"선수과목: 미시경제학 I, 거시경제학 I, 계량경제학 I; 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
BIO1101-01,일반생물학I,이규호,3,"월,수 10:30~11:45 [K304]",1학년,,77,
BIO1101-02,일반생물학I,주봉건,3,"월,수 12:00~13:15 [K304]",1학년,,90,
BIO1101-03,일반생물학I,정광환,3,"화,목 09:00~10:15 [K304]",1학년,,41,
BIO1101-04,일반생물학I,김건수,3,"화,목 10:30~11:45 [K304]",1학년,,64,*생명과학 전공 학생만 수강가능
BIO1101-05,일반생물학I,"Lee, Hosuk Sean",3,"화,목 12:00~13:15 [K305]",1학년,,33,영어강의
BIO1105-01,일반생물학실험I,"Lee, Hosuk Sean",1,월 13:30~16:15 [K213],1학년,,22,"영어강의, *생명과학 전공 학생만 수강가능"
BIO1105-02,일반생물학실험I,"Lee, Hosuk Sean",1,월 16:30~19:15 [K213],1학년,,23,영어강의
BIO1105-03,일반생물학실험I,이갑열,1,화 13:30~16:15 [K213],1학년,,17,
BIO1105-04,일반생물학실험I,이갑열,1,화 16:30~19:15 [K213],1학년,,14,*생명과학 전공 학생만 수강가능
BIO1105-05,일반생물학실험I,이규호,1,수 13:30~16:15 [K213],1학년,,30,*생명과학 전공 학생만 수강가능
BIO1105-06,일반생물학실험I,이병하,1,수 16:30~19:15 [K213],1학년,,23,
BIO1105-07,일반생물학실험I,이정국,1,목 13:30~16:15 [K213],1학년,,20,
BIO1105-08,일반생물학실험I,이정국,1,목 16:30~19:15 [K213],1학년,,19,*생명과학 전공 학생만 수강가능
BIO1105-09,일반생물학실험I,이정하,1,금 13:30~16:15 [K213],1학년,,17,
BIO1105-10,일반생물학실험I,이정하,1,금 16:30~19:15 [K213],1학년,,18,
BIO2121-01,현대생물학실험I,김정호,3,월 13:30~18:20 [R204],2학년,,19,
BIO2121-02,현대생물학실험I,신형두,3,화 13:30~18:20 [R204],2학년,,12,
BIO2121-03,현대생물학실험I,정광환,3,수 13:30~18:20 [R204],2학년,,18,
BIO2121-04,현대생물학실험I,김종찬,3,목 13:30~18:20 [R204],2학년,,10,
BIO2131-01,생화학I,이정국,3,"수,금 09:00~10:15 [K212]",2학년,,62,
BIO2141-01,세포학,김종찬,3,"화,목 09:00~10:15 [K212]",2학년,,54,
BIO2311-01,생명유기화학,서미정,3,"월,수 12:00~13:15 [K208]",2학년,,27,
BIO2350-01,숙주미생물상호작용,이갑열,3,"화,목 10:30~11:45 [K208]",2-3학년,,26,영어강의
BIO2601-01,유전자클로닝개론,김정호,3,"화,목 12:00~13:15 [K212]",2학년,,51,
BIO3123-01,현대생물학실험III,김건수,3,월 13:30~18:20 [R210],3학년,,13,
BIO3123-02,현대생물학실험III,김정호,3,화 13:30~18:20 [R210],3학년,,8,
BIO3123-03,현대생물학실험III,주봉건,3,수 13:30~18:20 [R210],3학년,,12,
BIO3123-04,현대생물학실험III,서미정,3,목 13:30~18:20 [R210],3학년,,4,
BIO3212-01,생명공학개론,"Lee, Hosuk Sean",3,"월,수 10:30~11:45 [K405]",3-4학년,,29,영어강의
BIO3311-01,발생학,김원선,3,"화,목 12:00~13:15 [K406]",3-4학년,,15,
BIO3712-01,미생물생리학,이규호,3,"월,수 12:00~13:15 [K406]",3-4학년,,17,구BIO5712
BIO4203-01,생명과학특허와기술이전,김현진,1,화 15:00~15:50 [K208],3-4학년,,3,"*전공학점 불포함, 졸업학점 포함
*물리/화학 특허와 기술이전 과목과 중복수강 불가, 전공학점으로 인정되지 않음.(총학점에는 포함됨)"
BIO4252-01,암생물학,김정호,3,"수,금 09:00~10:15 [K309]",4학년,,19,
BIO4321-01,인체생리학,이정하,3,"월,수 10:30~11:45 [K504]",3-4학년,,16,
BIO4521-01,식물발달생물학,이병하,3,"화,목 10:30~11:45 [K406]",4학년,,20,영어강의
BIO4931-01,응용바이오기술실험,이갑열,3,,4학년,,0,"""*특수연구와 동시수강 불가
*7학기 이상 수강가능"", *특수연구와 동시수강 불가 *7학기 이상 수강가능"
MGT2002-01,경영통계학,김명석,3,"화,목 10:30~11:45 [MA406]",1학년,,75,"영어강의, MA406 PC실 수업, 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-02,경영통계학,이윤동,3,"수,금 15:00~16:15 [MA106]",1학년,,102,"수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-03,경영통계학,김범수,3,"화,목 12:00~13:15 [MA102]",1학년,,140,"영어강의, 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-04,경영통계학,"Sutherland, Ian Obeirne",3,"수,금 13:30~14:45 [MA204]",1학년,,38,"영어강의, 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2003-01,회계학원론,최순재,3,"화,목 10:30~11:45 [MA102]",1-2학년,,97,경영1전공자우선
MGT2003-02,회계학원론,최순재,3,"화,목 16:30~17:45 [MA102]",1-2학년,,128,
MGT2003-03,회계학원론,양준선,3,"월,수 12:00~13:15 [MA102]",1-2학년,,84,영어강의
MGT2003-04,회계학원론,강평경,3,"화,목 12:00~13:15 [MA104]",1-2학년,,152,영어강의
MGT2003-05,회계학원론,임영제,3,"수,금 13:30~14:45 [MA104]",1-2학년,,125,
MGT3001-01,조직행동이론,이인석,3,"화,목 10:30~11:45 [MA206]",2-4학년,,114,
MGT3001-02,조직행동이론,양동훈,3,"화,목 15:00~16:15 [PA101]",2-4학년,,74,
MGT3001-03,조직행동이론,조봉순,3,"월,수 16:30~17:45 [MA202]",2-4학년,,76,
MGT3001-04,조직행동이론,최장호,3,"화,목 12:00~13:15 [PA203]",2-4학년,,69,
MGT3001-05,조직행동이론,장영균,3,"화,목 16:30~17:45 [MA106]",2-4학년,,100,"영어강의, 경영1전공자우선"
MGT3001-06,조직행동이론,남종훈,3,금 10:30~13:15 [MA204],2-4학년,,61,
MGT4101-01,경영전략시뮬레이션,박종훈,3,"화,목 15:00~16:15 [MA206]",2-4학년,,16,
MGT4102-01,경영전략,박종훈,3,"화,목 12:00~13:15 [MA206]",2-4학년,,43,
MGT4102-02,경영전략,김양민,3,"월,수 16:30~17:45 [PA101]",2-4학년,,49,영어강의
MGT4102-03,경영전략,서정일,3,"화,목 13:30~14:45 [MA206]",2-4학년,,48,
MGT4604-01,국제경영전략,김창수,3,"화,목 15:00~16:15 [MA208]",2-4학년,,58,구 국제경영정책
MGT4103-01,조직구조와전략,김양민,3,"월,수 12:00~13:15 [PA203]",2-4학년,,39,
MGT4106-01,인적자원관리,양동훈,3,"화,목 13:30~14:45 [PA101]",2-4학년,,76,
MGT4106-02,인적자원관리,최장호,3,"화,목 15:00~16:15 [MA204]",2-4학년,,75,
MGT4201-01,의사결정론,조성빈,3,"수,금 13:30~14:45 [MA201]",2-4학년,,54,
PSY4041-01,판단과의사결정,나진경,3,"월,수 16:30~17:45 [D406]",2-4학년,,23,
MGT4203-01,경영과학,민재형,3,"화,목 10:30~11:45 [PA203]",2-4학년,,71,
MGT4203-02,경영과학,김범수,3,"화,목 16:30~17:45 [MA206]",2-4학년,,53,영어강의
MGT4204-01,시뮬레이션,민재형,3,"화,목 13:30~14:45 [PA203]",2-4학년,,50,
MGT4207-01,응용경영통계,이윤동,3,"수,금 13:30~14:45 [MA106]",2-4학년,,47,
MGT4221-01,경영과정보기술,이강덕,3,"월,수 16:30~17:45 [MA406]",2-4학년,,50,MA406 PC실 수업
MGT4222-01,모바일통신경영,이재범,3,"화,목 16:30~17:45 [MA202]",2-4학년,,55,
MGT4241-01,기술경영,김미리,3,"화,목 09:00~10:15 [MA102]",2-4학년,,54,
CBEG005-01,화공산업과기술경영-기업가정신,우태우,2,목 16:30~18:15 [R404],4학년,,99,"성적평가:S/U, 성적평가:S/U"
MGT4243-01,경영품질의이해,김종훈,3,"월,수 10:30~11:45 [MA106]",2-4학년,,87,
MGT4247-01,공급체인관리와e-business,김민균,3,"월,수 16:30~17:45 [MA206]",2-4학년,,16,
MGT4248-01,비즈니스프로세스관리,이준겸,3,"화,목 10:30~11:45 [MA202]",2-4학년,,68,
MGT4301-01,투자론,홍광헌,3,"수,금 15:00~16:15 [MA202]",2-4학년,,73,구 투자론I
MGT4301-02,투자론,김도성,3,"월,수 16:30~17:45 [MA102]",2-4학년,,69,"영어강의, 구 투자론I"
MGT4308-01,벤처캐피탈과투자분석(캡스톤디자인),안성필,3,"수,금 15:00~16:15 [MA402]",2-4학년,,22,"과목명 변경: 벤처 캐피탈과 투자분석(캡스톤디자인)(Venture Capital and Investment Analysis), 구)재무사례분석(캡스톤디자인)"
MGT4303-01,파생상품론,이정진,3,"화,목 10:30~11:45 [PA101]",2-4학년,,76,"과목명변경:파생상품론(Derivative Securities), 구)선물옵션투자론, 구 투자론II"
MGT4307-01,금융기관론,이상호,3,"화,목 09:00~10:15 [MA104]",2-4학년,,105,영어강의
MGT4310-01,가치평가이론과실무,안성필,3,"수,금 13:30~14:45 [MA402]",2-4학년,,24,"과목명 변경: 가치평가 이론과 실무(Valuation Theory and Practice), (구 투자은행업무및국제자본시장의 대체과목), 구)가치평가이론과실무"
MGT4313-01,벤처와금융시장(캡스톤디자인),정유신,3,"화,목 16:30~17:45 [MA402]",2-4학년,,26,
MGT4331-01,보험학원론,최정호,3,"월,수 10:30~11:45 [MA202]",2-4학년,,56,
MGT4331-02,보험학원론,최정호,3,"월,수 12:00~13:15 [MA202]",2-4학년,,56,
MGT4401-01,중급회계1,송민섭,3,"월,수 12:00~13:15 [PA101]",2-4학년,,86,
MGT4401-02,중급회계1,강평경,3,"화,목 16:30~17:45 [MA104]",2-4학년,,75,영어강의
MGT4402-01,중급회계2,최순재,3,"화,목 13:30~14:45 [MA202]",2-4학년,,80,
MGT4403-01,고급회계,송민섭,3,"월,수 10:30~11:45 [PA201]",2-4학년,,63,
MGT4404-01,원가회계,황국재,3,"화,목 10:30~11:45 [MA106]",2-4학년,,80,
MGT4502-01,소비자행동론,김희영,3,금 10:30~13:15 [MA208],2-4학년,,77,
SPM3014-01,스포츠소비자행동론,정지규,2,수 15:00~16:50 [K406],2-4학년,,13,
MGT4503-01,시장조사론,박경도,3,"월,수 12:00~13:15 [MA204]",2-4학년,,42,영어강의
MGT4505-01,브랜드전략론,전성률,3,"화,목 15:00~16:15 [PA201]",2-4학년,,71,
MGT4507-01,유통전략론,임채운,3,"화,목 15:00~16:15 [PA203]",2-4학년,,26,
MGT4510-01,국제마케팅론,이철,3,"월,수 10:30~11:45 [PA203]",2-4학년,,16,
MGT4513-01,마케팅최신주제및사례연구,하영원,3,"화,목 13:30~14:45 [PA201]",3-4학년,,39,
MGT4515-01,빅데이터마케팅(캡스톤디자인),정재학,3,"월,수 16:30~17:45 [MA308]",2-4학년,,17,
MGT4601-01,기업과국제환경,고성은,3,"수,금 15:00~16:15 [MA206]",2-4학년,,55,
MGT4605-01,무역경영관리,유치연,3,월 13:30~16:15 [MA204],2-4학년,,88,(구) 무역실무
MGT4701-01,경영영어라이팅,김이권,3,"화,목 12:00~13:15 [PA201]",3-4학년,,37,"영어강의, 구 영어비즈니스커뮤니케이션(무역영어)"
MGT4712-01,"지식,인성그리고경영",김창수,3,금 13:30~17:30 [PA201],2-4학년,,53,"승인과목, 수강승인/경영대홈페이지 참조"
MGT4717-01,"지식,인성그리고경영(심화)",홍광헌,1,금 16:30~18:30 [PA203],2-4학년,,11,"승인과목, 지식,인성,그리고경영(MGT4712) 수강자 대상 수강승인과목, 격주 수업(첫 수업 3월 8일)"
MGT4713-01,사회적가치창출프랙티컴,이석근,3,"화,목 16:30~17:45 [MA308]",2-4학년,,43,2015학번~2018학번 전공필수/경영 제1전공 우선수강
KOR2001-01,국어학입문,김한별,3,"화,목 15:00~16:15 [J107]",1-2학년,,65,
KOR2200-01,국문학개설,김현주,3,"화,목 13:30~14:45 [J118]",1-2학년,,77,
KOR2201-01,문학이란무엇인가,우찬제,3,"화,목 13:30~14:45 [J209]",1-2학년,,54,
KOR3004-01,국어형태론,황화상,3,"월,수 10:30~11:45 [J307]",2-4학년,,53,
KOR3005-01,국어의미론,이정훈,3,"수,금 15:00~16:15 [K407]",2-4학년,,23,
KOR3006-01,국어방언론,김한별,3,"화,목 12:00~13:15 [J219]",2-4학년,,36,
KOR3010-01,중세국어강독,이지영,3,"월,수 12:00~13:15 [J313]",2-4학년,,20,
KOR3201-01,한문I,한새해,3,"수,금 13:30~14:45 [J307]",2-4학년,,50,
KOR3203-01,구술문학론,강지연,3,"수,금 15:00~16:15 [J219]",2-4학년,,22,
KOR3209-01,문학주제학,우찬제,3,"화,목 15:00~16:15 [J219]",2-4학년,,38,
KOR3307-01,고전소설론,조경은,3,"월,수 12:00~13:15 [J327]",2-4학년,,23,
KOR3312-01,전통연희론,이상란,3,"화,목 10:30~11:45 [J313]",2-4학년,,19,
KOR3401-01,현대시텍스트읽기I,오윤정,3,"월,수 16:30~17:45 [J215]",2-4학년,,33,
KOR3413-01,영상문학론,이상란,3,"화,목 13:30~14:45 [J307]",2-4학년,,35,
KOR4400-01,현대문학연습,김경수,3,"월,수 10:30~11:45 [J323]",3-4학년,,10,Honors과목
KOR4500-01,국어와생활,박진혁,3,"월,수 16:30~17:45 [J219]",3-4학년,,21,
KOR4504-01,문학과문화콘텐츠,박인성,3,"화,목 12:00~13:15 [J307]",3-4학년,,58,
KORQ981-01,국어교과교육론,주세형,3,"수,금 13:30~14:45 [J315]",3-4학년,,2,교직이수자만 전공학점으로 인정
CHM1001-01,일반화학I,성봉준,3,"화,목 10:30~11:45 [K307]",1학년,,58,화학과 신입생만 가능
CHM1001-02,일반화학I,이덕환,3,"화,목 09:00~10:15 [K203]",1학년,,75,
CHM1001-03,일반화학I,옥강민,3,"화,목 13:30~14:45 [K203]",1학년,,118,
CHM1001-04,일반화학I,서원석,3,"월,수 10:30~11:45 [K203]",1학년,,103,
CHM1001-05,일반화학I,오한빈,3,"월,수 12:00~13:15 [K303]",1학년,,85,
CHM1001-06,일반화학I,남두현,3,"월,수 12:00~13:15 [K302]",1학년,,125,
CHM1001-07,일반화학I,강영수,3,"수,금 09:00~10:15 [K305]",1학년,,37,
CHM1001-08,일반화학I,이현수,3,"수,금 13:30~14:45 [K303]",1학년,,90,
CHM1051-01,일반화학실험I,조규봉,1,월 13:30~16:15 [R112],1학년,,31,
CHM1051-02,일반화학실험I,문봉진,1,월 13:30~16:15 [R114],1학년,,26,
CHM1051-03,일반화학실험I,조규봉,1,월 16:30~19:15 [R112],1학년,,22,
CHM1051-04,일반화학실험I,서원석,1,월 16:30~19:15 [R114],1학년,,24,화학과 신입생만 가능
CHM1051-05,일반화학실험I,조규봉,1,화 13:30~16:15 [R112],1학년,,25,
CHM1051-06,일반화학실험I,강영수,1,화 13:30~16:15 [R114],1학년,,25,화학과 신입생만 가능
CHM1051-07,일반화학실험I,이원구,1,화 16:30~19:15 [R112],1학년,,23,
CHM1051-08,일반화학실험I,이덕환,1,화 16:30~19:15 [R114],1학년,,16,
CHM1051-09,일반화학실험I,이덕형,1,수 13:30~16:15 [R112],1학년,,28,
CHM1051-10,일반화학실험I,이덕환,1,수 13:30~16:15 [R114],1학년,,31,
CHM1051-11,일반화학실험I,이원구,1,목 13:30~16:15 [R112],1학년,,21,
CHM1051-12,일반화학실험I,성봉준,1,목 13:30~16:15 [R114],1학년,,15,
CHM1051-13,일반화학실험I,옥강민,1,목 16:30~19:15 [R112],1학년,,30,
CHM1051-14,일반화학실험I,이덕형,1,목 16:30~19:15 [R114],1학년,,17,화학과 신입생만 가능
CHM1051-15,일반화학실험I,옥강민,1,금 13:30~16:15 [R112],1학년,,18,
CHM1051-16,일반화학실험I,오한빈,1,금 13:30~16:15 [R114],1학년,,17,
CHM1051-17,일반화학실험I,서원석,1,금 16:30~19:15 [R112],1학년,,17,
CHM2101-01,분석화학,신운섭,3,"화,목 10:30~11:45 [K203]",2학년,,72,
CHM2151-01,분석화학실험,신운섭,2,월 15:00~18:50 [R115],2학년,,16,
CHM2151-02,분석화학실험,신운섭,2,화 15:00~18:50 [R115],2학년,,13,
CHM2151-03,분석화학실험,신관우,2,목 15:00~18:50 [R115],2학년,,12,
CHM2151-04,분석화학실험,신관우,2,금 15:00~18:50 [R115],2학년,,16,
CHMG101-01,고급분석화학,신운섭,3,"화,목 13:30~14:45 [K505]",3-4학년,,27,"대학원초급과목,구CHM5101"
CHM2202-01,물리화학II,오한빈,3,"월,수 10:30~11:45 [K305]",3학년,,47,
CHM2231-01,물리화학특론,강영수,3,"수,금 13:30~14:45 [K306]",4학년,,16,영어강의
CHM2251-01,물리화학실험I,강영수,2,월 15:00~18:50 [R119],3학년,,18,
CHM2251-02,물리화학실험I,오한빈,2,화 15:00~18:50 [R119],3학년,,21,
CHM2251-03,물리화학실험I,성봉준,2,금 15:00~18:50 [R119],3학년,,12,
CHM2301-01,유기화학I,문봉진,3,"화,목 09:00~10:15 [K405]",2학년,,52,"홀짝구분, 홀수학번만 가능"
CHM2301-02,유기화학I,이원구,3,"화,목 09:00~10:15 [K404]",2학년,,52,"홀짝구분, 짝수학번만 가능"
CHMG301-01,고급유기화학I,이덕형,3,"화,목 09:00~10:15 [K507]",3-4학년,,10,"대학원초급과목,구CHM5301"
CHM2303-03,유기화학III,문봉진,3,"화,목 13:30~14:45 [K208]",3학년,,21,영어강의
CHM2331-01,유기화학특론I,이원구,3,"화,목 12:00~13:15 [K306]",4학년,,33,
CHM2352-01,유기화학실험II,문봉진,2,목 15:00~18:50 [R113],3-4학년,,13,
CHM2401-01,무기화학I,서원석,3,"월,수 12:00~13:15 [R404]",3학년,,53,
CHM2501-01,고분자화학,신관우,3,"월,수 10:30~11:45 [K507]",3-4학년,,9,영어강의
CHM2602-01,생화학II,이현수,3,"수,금 09:00~10:15 [K304]",3-4학년,,33,"영어강의, 화학과동시개설"
CHM2651-01,생화학실험,이현수,2,월 15:00~18:50 [R117],2-4학년,,19,
CHM2651-02,생화학실험,이현수,2,화 15:00~18:50 [R117],2-4학년,,13,
CHM2651-03,생화학실험,조규봉,2,목 15:00~18:50 [R117],2-4학년,,18,
CHM4051-01,연구프로젝트I,조규봉,3,,3-4학년,,0,
CHM4055-01,첨단화학캡스톤디자인,남두현,3,수 15:00~17:45 [K306],3-4학년,,27,
CHM4203-01,화학특허와기술이전,김현진,1,화 15:00~15:50 [K208],4학년,,12,전공학점으로 인정되지 않음.(총학점에는 포함됨)
CHMG401-01,고급무기화학,윤경병,3,"수,금 09:00~10:15 [K506]",4학년,,4,"영어강의, 대학원초급과목,구 CHM5401"
EDUF982-01,외국어교과논리및논술,이요안,3,"화,목 10:30~11:45 [J104]",1-4학년,,12,"교직과목, 교직이수자만 수강 가능"
EDUF983-01,외국어교과교재연구및지도법,Yoo Isaiah WonHo,3,"월,수 12:00~13:15 [J204]",1-4학년,,22,"영어강의, 교직과목, 교직이수자만 전공학점으로 인정"
EDUS981-01,과학교과교육론,곽성일,3,수 16:30~19:15 [J116],1-4학년,,14,"*교직이수자만 전공학점으로 인정, 교직이수자만 전공학점으로 인정"
EEE2012-01,전자공학세미나II,정옥현,1,월 13:30~14:45 [RA204],2-4학년,,78,
EEE2051-01,기초전자공학실험,김광수,3,월 15:00~19:50 [R708],2학년,,25,실험강의: 화1900-20:30
EEE2051-02,기초전자공학실험,최우영,3,화 15:00~19:50 [R708],2학년,,28,실험강의: 화1900-20:30
EEE2051-03,기초전자공학실험,김홍석,3,수 15:00~19:50 [R708],2학년,,26,실험강의: 화1900-20:30
EEE2051-04,기초전자공학실험,윤상원,3,목 15:00~19:50 [R708],2학년,,21,실험강의: 화1900-20:30
EEE2051-05,기초전자공학실험,김홍석,3,금 15:00~19:50 [R708],2학년,,21,실험강의: 화1900-20:30
EEE2101-01,전자장론I,윤상원,3,"화,목 13:30~14:45 [K301]",2학년,,82,"(=물리학과 전자기학I, 둘 중 한과목만 학점인정)"
EEE2101-02,전자장론I,윤상원,3,"화,목 10:30~11:45 [K305]",2학년,,57,"(=물리학과 전자기학I, 둘 중 한과목만 학점인정)"
EEE2103-01,고급공학수학I,박형민,3,"수,금 13:30~14:45 [K401]",2학년,,86,구 전자응용해석I
EEE2103-02,고급공학수학I,이행선,3,"수,금 09:00~10:15 [AS301]",2학년,,39,구 전자응용해석I
EEE2112-01,회로이론,범진욱,3,"월,수 10:30~11:45 [AS414]",2학년,,80,구 회로이론II
EEE2112-02,회로이론,김영록,3,"화,목 09:00~10:15 [AS301]",2학년,,49,구 회로이론II
EEE2135-01,디지털회로설계,황선영,3,"화,목 10:30~11:45 [AS301]",2학년,,63,"(=컴퓨터공학과 디지털회로개론, 둘 중 한과목만 학점인정)"
EEE2135-02,디지털회로설계,김영록,3,"화,목 12:00~13:15 [AS414]",2학년,,95,"영어강의, (=컴퓨터공학과 디지털회로개론, 둘 중 한과목만 학점인정)"
EEE3121-01,물리전자공학II,최우영,3,"화,목 12:00~13:15 [AS510]",3학년,,83,영어강의
EEE3131-01,전자회로I,범진욱,3,"월,수 12:00~13:15 [AS414]",3학년,,66,"영어강의, 홀짝구분, 홀수 학번만 수강"
EEE3131-02,전자회로I,이승훈,3,"화,목 13:30~14:45 [R404]",3학년,,52,"홀짝구분, 짝수 학번만 수강"
EEE3141-01,자동제어개론,강석주,3,"화,목 09:00~10:15 [AS303]",3학년,,61,
EEE3141-02,자동제어개론,강석주,3,"수,금 09:00~10:15 [AS303]",3학년,,31,영어강의
EEE3148-01,통신공학개론,김홍석,3,"수,금 13:30~14:45 [AS510]",3학년,,64,영어강의
CSE2009-01,컴퓨터공학및정보통신개론,오경환,3,"수,금 13:30~14:45 [AS414]",1학년,,18,"공학인증, 홀짝구분, 홀수학번, 16학번부터 수강불가 (컴퓨팅사고력(고급)반과 합반)"
CSE2009-02,컴퓨터공학및정보통신개론,오경환,3,"수,금 15:00~16:15 [AS414]",1학년,,17,"공학인증, 홀짝구분, 짝수학번, 16학번부터 수강불가 (컴퓨팅사고력(고급)반과 합반)"
EEE3154-01,랜덤프로세스,성원진,3,"월,수 10:30~11:45 [AS510]",3학년,,89,영어강의
EEE3181-01,전자회로실험,범진욱,3,월 15:00~19:50 [R712],3학년,,27,
EEE3181-02,전자회로실험,안길초,3,화 15:00~19:50 [R712],3학년,,20,
EEE3181-03,전자회로실험,윤광석,3,수 15:00~19:50 [R712],3학년,,18,
EEE3181-04,전자회로실험,윤광석,3,목 15:00~19:50 [R712],3학년,,24,
EEE3181-05,전자회로실험,이행선,3,금 15:00~19:50 [R712],3학년,,16,
EEE4147-01,반도체공학II,윤광석,3,"수,금 13:30~14:45 [AS301]",4학년,,21,
EEE4160-01,컴퓨터통신,장주욱,3,"월,수 10:30~11:45 [AS301]",4학년,,14,
EEE4162-01,반도체집적회로해석및설계,안길초,3,"화,목 12:00~13:15 [AS301]",4학년,,30,영어강의
EEE4165-01,디지털영상처리개론,김경환,3,"화,목 13:30~14:45 [AS301]",4학년,,24,
EEE4167-01,마이크로프로세서개론,김경환,3,"월,수 12:00~13:15 [AS301]",4학년,,24,
EEE4171-01,데이터통신시스템,소재우,3,"화,목 15:00~16:15 [AS305]",4학년,,11,영어강의
EEE4173-01,초고주파공학,정진호,3,"수,금 15:00~16:15 [AS305]",3-4학년,,26,
EEE4175-01,디지털신호처리개론,송태경,3,"화,목 10:30~11:45 [K302]",4학년,,50,
EEE4183-01,마이크로프로세서응용실험,김경환,2,월 15:00~18:50 [R714],4학년,,12,실험강의:월 19:00~20:30
EEE4183-02,마이크로프로세서응용실험,김경환,2,수 15:00~18:50 [R714],4학년,,6,실험강의:월 19:00~20:30
EEEG273-01,나노반도체소자공정실무와특허사례(캡스톤디자인),윤규한,3,목 15:00~17:45 [K504],4학년,,39,
POL2002-01,정치학개론,김영수,3,"화,목 10:30~11:45 [DB101]",1학년,,107,
POL2002-02,정치학개론,신윤환,3,"화,목 13:30~14:45 [D303A]",1학년,,19,
POL2002-03,정치학개론,조영호,3,"수,금 15:00~16:15 [D303A]",1학년,,14,
POL3080-01,현대북한의정치,정영철,3,"화,목 12:00~13:15 [D209A]",1-4학년,,93,
POL3081-01,남북한관계의이해,김영수,3,"화,목 13:30~14:45 [D504]",1-4학년,,32,
POL3098-01,의회정치론,이현우,3,"화,목 09:00~10:15 [D303B]",2-4학년,,23,
POL3100-01,정치사상의이해,강정인,3,"수,금 09:00~10:15 [D502]",1-4학년,,28,
POL3108-01,근대정치사상,김종철,3,"화,목 12:00~13:15 [D303A]",1-4학년,,14,영어강의
POL3112-01,문화와정치,이지윤,3,"월,수 12:00~13:15 [D502]",1-4학년,,26,
POL3130-01,국제정치론,최종현,3,월 13:30~16:15 [D301],1-4학년,,42,영어강의
POL3132-01,동북아정치질서,전성흥,3,"화,목 16:30~17:45 [D406]",1-4학년,,19,
POL3141-01,현대국제기구의이해,배기현,3,"수,금 15:00~16:15 [K305]",1-4학년,,38,
POL3161-01,비교정치론,조영호,3,"월,수 12:00~13:15 [D303B]",1-4학년,,14,영어강의
POL3162-01,미국정치의이해,하상응,3,"월,수 16:30~17:45 [DB102]",1-4학년,,136,영어강의
POL3172-01,동아시아지역협력과갈등,배기현,3,"수,금 13:30~14:45 [K305]",1-4학년,,26,"영어강의, 과목명 변경신청: 동아시아 지역협력과 갈등, 구)동아시아정치의이해"
POL3173-01,동남아정치의이해,신윤환,3,"화,목 10:30~11:45 [D401A]",1-4학년,,20,
POL3182-01,정치경제론,류석진,3,"월,수 10:30~11:45 [DB102]",1-4학년,,97,
PEP2100-01,사회변동과제도의정치경제학,구본우,3,월 13:30~16:15 [D303A],1-4학년,,15,연계전공 경제학영역
POL4083-01,북한정치특강,김종원,3,"수,금 13:30~14:45 [X429]",1-4학년,,22,부제: 북한 권력기구의 이해
POL4096-01,정치와언론,박지영,3,월 13:30~16:15 [D302],1-4학년,,50,
POL4147-01,국제관계특강,윤석준,3,"화,목 09:00~10:15 [D301]",1-4학년,,59,"부제: 공공외교론, 구 국제관계특강I"
