과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
ETS2001-02,현대세계와윤리문제,조윤경,3,"수,금 09:00~10:15 [J204]",1-4학년,,35,"국제학생(외국국적)전용, 구 윤리와가치"
ETS2001-03,현대세계와윤리문제,박혜순,3,"수,금 15:00~16:15 [X429]",1-4학년,,21,"공학인증, 구 윤리와가치"
ETS2002-01,논리와비판적사고,석기용,3,"월,수 12:00~13:15 [J309]",1-4학년,,97,공학인증
ETS2002-02,논리와비판적사고,석기용,3,"월,수 16:30~17:45 [J309]",1-4학년,,78,공학인증
ETS2002-03,논리와비판적사고,곽소현,3,"화,목 09:00~10:15 [J215]",1-4학년,,36,공학인증
ETS2002-04,논리와비판적사고,김영건,3,"화,목 15:00~16:15 [J107]",1-4학년,,99,공학인증
ETS2002-05,논리와비판적사고,홍우람,3,"수,금 13:30~14:45 [J307]",1-4학년,,64,공학인증
ETS2003-01,철학산책,서상복,3,"수,금 13:30~14:45 [J323]",1학년,,14,공학인증
ETS2003-02,철학산책,이임찬,3,"수,금 15:00~16:15 [J104]",1학년,,36,국제학생(외국국적)전용
ETS2004-01,종교와세계문화,오지섭,3,"수,금 13:30~14:45 [J107]",1-4학년,,96,공학인증
ETS2004-02,종교와세계문화,박현준,3,"수,금 09:00~10:15 [J309]",1-4학년,,40,공학인증
ETS2004-03,종교와세계문화,이윤미,3,"월,수 16:30~17:45 [J325]",1-4학년,,27,공학인증
ETS2004-04,종교와세계문화,최용운,3,"화,목 12:00~13:15 [J118]",1-4학년,,189,"영어강의, 공학인증"
ETU4001-01,환경윤리,김완구,3,"월,수 16:30~17:45 [J319]",1-4학년,,10,
ETU4006-01,이성과신앙,박혜순,3,"화,목 13:30~14:45 [X231]",1-4학년,,13,
ETU4008-01,삶과죽음,김진영,3,"화,목 12:00~13:15 [K304]",1-4학년,,38,
ETU4010-01,한국문화와종교,현재우,3,"월,수 10:30~11:45 [J102]",1-4학년,,54,
ETU4016-01,"종교,폭력,평화",김명희,3,"화,목 10:30~11:45 [K402]",2-4학년,,55,
ETU4018-01,행복의추구,백주진,3,월 13:30~16:15 [K502],1-4학년,,51,구 여가와놀이의철학(ETU4007)의 대체과
HFS2001-01,철학적인간학,박병준,3,"화,목 13:30~14:45 [K303]",2학년,,53,"공학인증, 구 인간세계에대한관상 대체과목"
HFS2001-02,철학적인간학,박경자,3,"화,목 16:30~17:45 [K305]",2학년,,46,"공학인증, 구 인간세계에대한관상 대체과목"
HFS2001-03,철학적인간학,홍경자,3,금 10:30~13:15 [J107],2학년,,81,"공학인증, 구 인간세계에대한관상 대체과목"
HFS2001-04,철학적인간학,김옥경,3,"수,금 13:30~14:45 [K203]",2학년,,81,"공학인증, 구 인간세계에대한관상 대체과목"
HFS2001-05,철학적인간학,홍영미,3,"수,금 15:00~16:15 [K203]",2학년,,61,"공학인증, 구 인간세계에대한관상 대체과목"
HFS2002-01,신학적인간학,조현철,3,"월,수 16:30~17:45 [K307]",2학년,,31,"공학인증, 그리스도교사상(신의문제)의 대체과목"
HFS2002-02,신학적인간학,강선남,3,"수,금 15:00~16:15 [D209A]",2학년,,38,"공학인증, 그리스도교사상(신의문제)의 대체과목"
HFS2002-03,신학적인간학,강영옥,3,"화,목 12:00~13:15 [K401]",2학년,,93,"공학인증, 그리스도교사상(신의문제)의 대체과목"
HFS2002-04,신학적인간학,최우혁,3,"월,수 10:30~11:45 [K202]",2학년,,72,"공학인증, 그리스도교사상(신의문제)의 대체과목"
HFS2002-05,신학적인간학,박상훈,3,"화,목 13:30~14:45 [K208]",2학년,,19,"공학인증, 그리스도교사상(신의문제)의 대체과목"
HFS2002-06,신학적인간학(중국어강의),조성재,3,월 13:30~16:15 [K405],2학년,,66,"중국어강의, 공학인증, 국제학생(외국국적)전용반_중국어 강의, 그리스도교사상(신의문제)의 대체과목"
HFS2003-01,그리스도교윤리,우재명,3,"화,목 15:00~16:15 [K203]",2학년,,75,공학인증
HFS2003-02,그리스도교윤리,박은미,3,"수,금 13:30~14:45 [K502]",2학년,,67,공학인증
HFS2003-03,그리스도교윤리,강영옥,3,"화,목 16:30~17:45 [K303]",2학년,,83,공학인증
HFS2003-04,그리스도교윤리,박은미,3,"수,금 15:00~16:15 [K502]",2학년,,29,공학인증
HFU4003-01,생명윤리,우재명,3,"화,목 10:30~11:45 [K203]",1-4학년,,49,
HFU4004-01,성서와생활,송봉모,3,"화,목 15:00~16:15 [K407]",1-4학년,,50,
HFU4008-01,과학과종교,김도현,3,"화,목 16:30~17:45 [RA406A]",1-4학년,,15,구) 신앙과 과
HFU4009-01,영성과문화예술,박상훈,3,"화,목 15:00~16:15 [K406]",1-4학년,,7,
HFU4014-01,영성수련,안세진,2,금 10:30~12:20 [D301],1-4학년,,88,"구 영성과기도(HFU4017)의 대체과목, 성적평가:S/U"
HFU4023-01,진·선·미·성,최현순,3,"월,수 10:30~11:45 [J219]",1-4학년,,14,구 사유와삶의기술(SHU4056)의 대체과목
HLU4001-01,영양과다이어트,이유숙,2,화 09:00~10:50 [K404],1-4학년,,27,
HLU4004-01,수영,민우식,1,화 16:30~18:20,1-4학년,,37,"외부 수영장, 문의:체육관행정실(8207)"
HLU4006-01,요가,장현정,1,월 13:30~15:20,1-4학년,,72,"체육관 방음실, 장소:체육관 방음실(705-8207)"
HLU4006-02,요가,최경아,1,화 10:30~12:20,1-4학년,,29,"체육관 방음실, 장소:체육관 방음실(705-8207)"
SPM3119-01,파워요가,장현정,1,목 13:30~15:20,1-4학년,,30,"체육관 방음실, 장소:체육관(705-8207)"
HLU4007-01,테니스,정용철,1,화 13:30~15:20,1-4학년,,27,"영어강의, 테니스장, 장소:테니스코트,문의:체육관(705-8207)"
HLU4007-02,테니스,서재철,1,수 13:30~15:20,1-4학년,,42,"테니스장, 장소:테니스코트,문의:체육관(705-8207)"
HLU4007-03,테니스,강상욱,1,목 13:30~15:20,1-4학년,,25,"테니스장, 장소:테니스코트,문의:체육관(705-8207)"
HLU4007-04,테니스,이문진,1,금 13:30~15:20,1-4학년,,24,"테니스장, 장소:테니스코트,문의:체육관(705-8207)"
HLU4102-01,테니스II,박기석,1,월 13:30~15:20 [K404],1-4학년,,18,"테니스장, 장소:테니스코트,문의:체육관(705-8207)"
HLU4008-01,탁구,김인실,1,금 15:00~16:50,1-4학년,,31,"체육관 메인코트, 장소:체육관(705-8207)"
HLU4009-01,배드민턴,이천형,1,목 12:00~13:50,1-4학년,,27,"체육관 메인코트, 장소:체육관(705-8207)"
HLU4011-01,농구,김승기,1,월 15:00~16:50,1-4학년,,25,"체육관 메인코트, 장소:체육관(705-8207)"
HLU4011-02,농구,위성민,1,화 10:30~12:20,1-4학년,,13,"체육관 메인코트, 장소:체육관(705-8207)"
HLU4011-03,농구,장기현,1,수 15:00~16:50,1-4학년,,28,"체육관 메인코트, 장소:체육관(705-8207)"
HLU4013-01,축구,임수원,1,월 15:00~16:50,1-4학년,,32,"운동장, 장소:운동장,문의:체육관(705-8207)"
HLU4013-02,축구,김세준,1,수 13:30~15:20 [K404],1-4학년,,25,"운동장, 장소:운동장,문의:체육관(705-8207)"
HLU4014-01,야구,남기정,1,수 10:30~12:20,1-4학년,,34,"운동장, 장소:운동장,문의:체육관(705-8207)"
HLU4015-01,골프,최대혁,1,월 13:30~15:20,1-4학년,,36,"체육관 메인코트 및 외부 스크린골프장, 장소:체육관(705-8207)"
HLU4015-02,골프,신은철,1,화 15:00~16:50 [K404],1-4학년,,18,"체육관 메인코트, 장소:체육관(705-8207)"
HLU4015-03,골프,김재환,1,수 09:00~10:50,1-4학년,,14,"체육관 메인코트 및 외부 스크린골프장, 장소:체육관(705-8207)"
HLU4015-04,골프,김량영,1,금 12:00~13:50,1-4학년,,25,"체육관 메인코트 및 외부 스크린골프장, 장소:체육관(705-8207)"
SPM3104-01,필드골프I,김기홍,2,목 15:00~17:45 [K404],1-4학년,,20,"영어강의, 체육관 메인코트 및 외부 스크린골프장, 장소:체육관(705-8207)"
HLU4016-01,춤과풍물,정경원,1,금 13:30~15:20,1-4학년,,9,"체육관 방음실, 체육관 방음실"
HSS3002-01,사회봉사,박혜윤,2,금 10:30~12:20 [K304],1-4학년,,58,"HSS3020(기초사회봉사)대체과목, 성적평가:S/U"
HSS3002-02,사회봉사,서영아,2,금 10:30~12:20 [K212],1-4학년,,45,"영어강의, 교환학생참여수업, HSS3020(기초사회봉사)대체과목, 성적평가:S/U"
HSS3005-01,수화의이해,김미원,2,월 13:30~15:20 [J118],1-4학년,,114,성적평가:S/U
HSS3005-02,수화의이해,안영회,2,금 10:30~12:20 [J118],1-4학년,,155,성적평가:S/U
HSS3013-01,현대인문세미나,황인순,3,"화,목 12:00~13:15 [J107]",1-4학년,,74,
HSS3013-02,현대인문세미나,임상우,3,"수,금 15:00~16:15 [K304]",1-4학년,,52,
HSS3013-03,현대인문세미나,김재영,3,"월,수 16:30~17:45 [D402]",1-4학년,,41,
HSS3014-01,신입생세미나,"박단, 김지영",1,월 16:30~17:45 [K212],1학년,,16,"공학인증, 신입생만 수강가능, 성적평가:S/U"
HSS3014-02,신입생세미나,김세준,1,,1학년,,0,"공학인증, 승인과목, 신입생만 수강가능, 성적평가:S/U"
HSS3016-01,진로탐색입문,최성욱,1,목 15:00~16:15 [K202],1-2학년,,215,"""- 수업운영은 전문강사의 팀티칭
- S/U 과목임"", 구 진로탐색"
HSS3016-02,진로탐색입문,김경아,1,월 15:00~16:15 [K202],1-2학년,,217,"""- 수업운영은 전문강사의 팀티칭
- S/U 과목임"", 구 진로탐색"
HSS3017-01,학습매니지먼트,윤희정,1,월 13:30~16:15 [K208],1-4학년,,35,"1~3학년 대상, 4학년 수강 불가, S/U과목"
HSS3019-01,세계를간다,안세진,2,,1-4학년,,0,"승인과목, 수강승인과목, 수강승인과목(문의:이냐시오:705-8944), S/U평가 과목"
HSS3021-01,인간과지성,"박단, 김지영",2,월 13:30~16:15 [PA101],1-4학년,,55,과목평가:S/U
HSS3024-01,글로벌기업CEO특강,원재환,1,목 16:30~17:45 [PA201],2-3학년,,80,"""- 수업은 글로벌기업 CEO들의 팀티칭 특강으로 진행
- S/U 과목임"", S/U평가"
HSS3026-01,SOFEX100동아시아와예수회교육,김우선,3,목 17:00~19:00 [J108],2-4학년,,16,"영어강의, 승인과목, ""-수강승인(사전 선발을 통한 수강신청 진행)
-2박3일 소피아대학 방문
-이틀간 소피아대학 학생들과 국내 체험교육 참여"""
LAU4001-01,현대사회와문학예술,황인순,3,"화,목 15:00~16:15 [J602]",1-4학년,,21,구 문학의이해(LAU4002)의 대체과목
LAU4006-01,문학과판타지,이소연,3,"월,수 12:00~13:15 [J307]",1-4학년,,58,
LAU4014-01,한국미술의역사와감상,최경화,3,금 10:30~13:15 [J327],1-4학년,,43,
LAU4015-01,서양미술의역사와감상,김호근,3,"화,목 16:30~17:45 [K202]",1-4학년,,166,
LAU4018-01,한국건축사,이연노,3,월 13:30~16:15 [J307],1-4학년,,40,
LAU4022-01,서양대중음악의이해,정태진,3,월 13:30~16:15 [DB101],1-4학년,,34,구 대중음악의이해
LAU4029-01,세계음악과문화의이해,김주연,3,금 10:30~13:15 [J309],1-4학년,,64,
LAU4031-01,영화로보는복식사(복식사와영화의상),노주현,3,월 13:30~16:15 [J602],1-4학년,,38,
LAU4036-01,드로잉-선을통한사고와표현,구보경,2,월 13:30~16:15 [J219],1-4학년,,85,S/U평가과목
LAU4037-01,동양화그리기,장수민,2,금 10:30~13:15 [D601],1-4학년,,58,S/U평가과목
LAU4045-01,치유서사창작론,조원규,3,"월,수 12:00~13:15 [K303]",1-4학년,,79,
LAU4046-01,연극과퍼포먼스,정지수,3,"수,금 13:30~14:45 [K405]",1-4학년,,26,
LAU4052-01,아시아의미술과문명,강희정,3,"화,목 15:00~16:15 [DB102]",1-4학년,,52,
LAU4053-01,축제적연극의창작,김용수,3,월 13:30~17:10 [GA305],1-4학년,,18,"강의2시간, 실습2시간"
LCS2009-01,한국어와문화I,곽상흔,3,"화,목 13:30~14:45 [J219]",1-4학년,,34,"국제학생(외국국적)전용반, 한국어능력3~4급 수준, 국제학생전용"
LCS2009-02,한국어와문화I,장수진,3,"화,목 15:00~16:15 [J108]",1-4학년,,31,"국제학생(외국국적)전용반, 한국어능력3~4급 수준, 국제학생전용"
LCS2009-03,한국어와문화I,김정아,3,월 13:30~16:15 [J313],1-4학년,,25,"국제학생(외국국적)전용반, 한국어능력3~4급 수준, 국제학생전용"
LCS2009-04,한국어와문화I,정영미,3,"월,수 16:30~17:45 [J327]",1-4학년,,19,"국제학생(외국국적)전용반, 한국어능력3~4급 수준, 국제학생전용"
LCS2010-01,한국어와문화II,박선미,3,"화,목 10:30~11:45 [J202]",1-4학년,,28,"국제학생(외국국적)전용반, 국제학생전용"
LCS2010-02,한국어와문화II,김현정,3,금 10:30~13:15 [J204],1-4학년,,25,"국제학생(외국국적)전용반, 국제학생전용"
LCU4011-01,고급영어회화,"Thigpen, Byron Douglas",3,"화,목 16:30~17:45 [D506]",2-4학년,,22,영어강의
LCU4015-01,영화를통한영어연습,"Kim, Jae Pil",3,"화,목 12:00~13:15 [J311]",2-4학년,,33,영어강의
LCU4015-02,영화를통한영어연습,"Kim, Jae Pil",3,"화,목 13:30~14:45 [J311]",2-4학년,,37,영어강의
LCU4017-01,비즈니스영어연습,채현순,3,"월,수 10:30~11:45 [J116]",2-4학년,,19,"영어강의, 구 실무영어"
LCU4017-02,비즈니스영어연습,채현순,3,"월,수 12:00~13:15 [J116]",2-4학년,,21,"영어강의, 구 실무영어"
LCU4018-01,연극을통한영어연습,정지수,3,"화,목 16:30~17:45 [K405]",1-4학년,,20,"영어강의, 구 드라마를통영어연습"
LCU4021-01,초급라틴어,이규성,3,"화,목 10:30~11:45 [D402]",1-4학년,,27,
LCU4030-01,초급스페인어,"Gachoka, Clement Kinyua",3,"화,목 13:30~14:45 [K307]",1-4학년,,29,"영어강의, 모두 학부 수강 가능"
LCU4035-01,초급러시아어,서승현,3,금 10:30~13:15 [K405],1-4학년,,60,
LCU4103-01,기본영어,이현숙,3,"화,목 10:30~11:45 [X353]",1학년,,24,"영어강의, ""2018년 1학기 기본영어 미수강한 
비영어문화권 학생 전용분반"", 구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생"
LCU4103-02,기본영어,이주영,3,"월,수 12:00~13:15 [J217]",1학년,,29,"영어강의, ""2018년 1학기 기본영어 미수강한 
비영어문화권 학생 전용분반"", 구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생"
LCU4103-03,기본영어,이현숙,3,"화,목 12:00~13:15 [X353]",1학년,,26,"영어강의, ""2018년 1학기 기본영어 미수강한 
비영어문화권 학생 전용분반"", 구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생"
LCU4103-04,기본영어,이주영,3,"월,수 16:30~17:45 [J217]",1학년,,19,"영어강의, ""2018년 1학기 기본영어 미수강한 
비영어문화권 학생 전용분반"", 구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생"
LCU4103-05,기본영어,"Barnard,Stephen John",3,"수,금 09:00~10:15 [J319]",1학년,,22,"영어강의, 2018년 1학기 기본영어 미수강한 비영어문화권 학생 전용분반, 구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생"
LCU4103-06,기본영어,이주영,3,"월,수 10:30~11:45 [J108]",1학년,,14,"영어강의, 2018년 1학기 기본영어 미수강한 
비영어문화권 학생 전용분반, 구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생"
LCU4107-01,튜터링을통한글쓰기능력신장,"곽상순, 전지영",2,"화,목 13:30~14:45 [J309]",2-4학년,,34,"성적평가:S/U, 2-4학년, 성적평가:S/U"
LCU4107-02,튜터링을통한글쓰기능력신장,이미정,2,"수,금 15:00~16:15 [D502]",2-4학년,,27,"성적평가:S/U, 2-4학년, 성적평가:S/U"
LCU4107-03,튜터링을통한글쓰기능력신장,"곽상순, 이호",2,"화,목 10:30~11:45 [D301]",2-4학년,,32,"성적평가:S/U, 2-4학년, 성적평가:S/U"
LCU4109-01,글쓰기를위한기초인문학,정희진,3,금 10:30~13:15 [J602],1-4학년,,45,
LCU4110-01,문학예술과창의적글쓰기,조원규,3,"화,목 12:00~13:15 [J128]",1-4학년,,49,
LCU4111-01,해석과설득적글쓰기,석기용,3,"화,목 15:00~16:15 [X349]",1-4학년,,33,
LCU4113-01,사회학적참여관찰과글쓰기,오찬호,3,월 13:30~16:15 [J104],1-4학년,,28,
LCU4114-01,중급아랍어,김재희,3,"화,목 10:30~11:45 [J114]",1-4학년,,12,
LED3002-01,리더십훈련,김홍섭,3,"화,목 10:30~11:45 [K208]",1-4학년,,25,"사외교육기관인증서 수여, 구 여성과리더십, 구 리더십화법의 대체과목"
LED3010-02,발표와토론,오윤정,3,"화,목 13:30~14:45 [J319]",1-4학년,,8,3-4학년 권장
ROT4002-01,무관후보생교육II,,3,"화,목 08:00~11:00 [RA410]",3학년,,10,
ROT4004-01,무관후보생교육IV,,3,"화,목 08:00~11:00 [RA514]",4학년,,12,
SHS2001-01,현대사회의이해,이재혁,3,"화,목 12:00~13:15 [D302]",1-2학년,,55,공학인증
SHS2001-02,현대사회의이해,전승봉,3,"수,금 13:30~14:45 [D301]",1-2학년,,41,공학인증
SHU4067-01,동남아시아현대사회의이해,이한우,3,"화,목 16:30~17:45 [J602]",1-4학년,,16,
SHS2002-01,한국과세계,이지호,3,"월,수 10:30~11:45 [D202]",1학년,,84,공학인증
SHS2002-02,한국과세계,서복경,3,"화,목 10:30~11:45 [DB102]",1학년,,119,공학인증
SHS2002-03,한국과세계,한영빈,3,월 13:30~16:15 [D301],1학년,,50,공학인증
SHS2002-04,한국과세계,오세제,3,금 10:30~13:15 [D202],1학년,,100,공학인증
SHS2002-05,한국과세계(중국어강의),신은영,3,"화,목 10:30~11:45 [D209A]",1학년,,35,"중국어강의, 국제학생전용반-중국어; 1학년 중국학생 대상; 한국 학생 수강 불허"
SHS2002-06,한국과세계(중국어강의),신은영,3,"화,목 12:00~13:15 [D209A]",1학년,,35,"중국어강의, 국제학생전용반-중국어; 1학년 중국학생 대상; 한국 학생 수강 불허"
SHS2002-07,한국과세계(중국어강의),정다훈,3,"월,수 16:30~17:45 [D301]",1학년,,20,"중국어강의, 국제학생전용반-중국어; 2~4학년 중국학생 대상; 한국 학생 수강 불허"
SHS2003-01,커뮤니케이션과사회,박령주,3,"화,목 15:00~16:15 [D301]",1-4학년,,39,공학인증
SHS2004-01,경제와사회,장혜리,3,"화,목 12:00~13:15 [K402]",1-2학년,,73,"공학인증, 경제학, 경영학 전공학생 수강불가(구 시장경제의이해 대체과목)"
SHS2005-01,법과지식산업,박윤석,3,"수,금 13:30~14:45 [D302]",1-2학년,,78,"공학인증, 공학인증과목(공학부대상), (구 법과공학)"
SHS2005-02,법과지식산업,박윤석,3,"수,금 15:00~16:15 [D301]",1-2학년,,59,"공학인증, 공학인증과목(공학부대상), (구 법과공학)"
SHS2005-03,법과지식산업,권세진,3,"월,수 10:30~11:45 [D301]",1-2학년,,68,"공학인증, 공학인증과목(공학부대상), (구 법과공학)"
SHS2005-04,법과지식산업,권세진,3,"월,수 12:00~13:15 [D302]",1-2학년,,51,"공학인증, 공학인증과목(공학부대상), (구 법과공학)"
SHS2005-05,법과지식산업,강기봉,3,"월,수 12:00~13:15 [D202]",1-2학년,,72,"공학인증, 공학인증과목(공학부대상), (구 법과공학)"
SHS2005-06,법과지식산업,강기봉,3,"월,수 16:30~17:45 [D302]",1-2학년,,49,"공학인증, 공학인증과목(공학부대상), (구 법과공학)"
SHS2005-07,법과지식산업,안재형,3,금 16:30~19:15 [D303A],1-2학년,,14,"공학인증, 공학인증과목(공학부대상), (구 법과공학)"
SHS2005-08,법과지식산업,이수진,3,금 16:30~19:15 [D202],1-2학년,,51,"공학인증, 공학인증과목(공학부대상), (구 법과공학)"
SHS2006-01,기업과경영의이해,고은정,3,"월,수 12:00~13:15 [MA206]",1-2학년,,51,"공학인증, 구 기업과공학(교과목명변경)"
SHS2007-01,생활속의심리학,한기백,3,"화,목 15:00~16:15 [J311]",1-4학년,,46,"영어강의, 공학인증"
SHS2007-02,생활속의심리학,강재연,3,"월,수 12:00~13:15 [D301]",1-4학년,,67,공학인증
SHU4001-01,북한의이해와통일후한국,정영철,3,"화,목 12:00~13:15 [DB101]",1-4학년,,104,"구 통일과민족의미래, 구 북한의이해의 대체과목"
SHU4003-01,시민참여와시민교육,김녕,3,"화,목 16:30~17:45 [J317]",1-4학년,,15,구 민주시민교육(교과목명변경)
SHU4006-01,인권과정의,김녕,3,"수,금 13:30~14:45 [J602]",1-4학년,,17,구 정의와평화(SHU4005)의 대체과목
SHU4011-01,아프리카전통사회의이해,양철준,3,"수,금 09:00~10:15 [D201]",1-4학년,,13,
SHU4014-01,식량과사회,송인주,3,"화,목 12:00~13:15 [K208]",1-4학년,,11,
SHU4023-01,성의식과인간이해,김현정,3,"화,목 10:30~11:45 [D406]",1-4학년,,19,"구 젠더, 가족과 사회복지(SHU4033)의 대체과목"
SHU4027-01,영화로사회읽기,곽영빈,3,"화,목 13:30~14:45 [K302]",1-4학년,,67,영어강의
SHU4054-01,인간관계의심리와대인관계기술,김태사,3,"월,수 10:30~11:45 [K403]",2-4학년,,51,PSY3006자기표현의심리적기초기수강자수강불가(구 자기표현의심리적이해)
SHU4058-01,내가설계하는최고의인문학강의(스탈링스),김상용,2,월 13:30~15:20 [D504],1-4학년,,27,
SHU4060-01,생명의사랑학,김상용,3,"화,목 13:30~14:45 [X428]",3-4학년,,31,
SHU4063-01,4차산업혁명과기업가정신,"정옥현, 홍철기",2,월 15:00~16:40 [K302],1-4학년,,63,"성적평가:S/U, 구)인간과기업가정신"
SHU4064-01,문제해결을위한효과적인정보탐색이란?,조성원,2,월 13:30~15:20 [AS111],1-4학년,,12,
SHU4069-01,공공외교의이해,윤석준,3,"화,목 12:00~13:15 [DB102]",1-4학년,,58,신규개설과목
STS2001-01,자연과인간,이덕환,3,"화,목 09:00~10:15 [K303]",1학년,,73,"자연과학부,공학부 수강불가"
STS2002-01,생명과환경,김건수,3,"화,목 12:00~13:15 [K301]",1학년,,81,"*자연과학부/공학부 수강불가, 자연과학부,공학부 수강불가"
STS2002-02,생명과환경,한징택,3,"화,목 15:00~16:15 [K304]",1학년,,62,"*자연과학부/공학부 수강불가, 자연과학부,공학부 수강불가"
STS2004-01,대학수학,이종범,3,"수,금 09:00~10:15 [R1418]",1학년,,13,"자연과학부,공학부 수강불가"
STS2004-02,대학수학,유지현,3,"화,목 12:00~13:15 [K203]",1학년,,76,"자연과학부,공학부 수강불가"
STS2004-03,대학수학,하구용,3,"월,수 12:00~13:15 [K201]",1학년,,61,"자연과학부,공학부 수강불가"
STS2004-04,대학수학,김순영,3,"화,목 09:00~10:15 [RA308]",1학년,,20,"자연과학부,공학부 수강불가"
STS2004-05,대학수학,김현정,3,금 10:30~13:15 [RA310],1학년,,78,"자연과학부,공학부 수강불가"
STS2004-06,대학수학,최미란,3,"화,목 15:00~16:15 [RA310]",1학년,,82,"자연과학부,공학부 수강불가"
STS2004-07,대학수학,이영록,3,"수,금 15:00~16:15 [K201]",1학년,,112,"자연과학부,공학부 수강불가"
STS2004-08,대학수학,하구용,3,월 13:30~16:15 [K203],1학년,,58,"국제학생(외국국적) 전용반, 자연과학부,공학부 수강불가"
STS2006-01,미적분학II,김종수,3,"월,수 10:30~11:45 [RA406B]",1학년,,54,"공학인증, 수학전공(가능)"
STS2006-02,미적분학II,박성호,3,"월,수 10:30~11:45 [RA408]",1학년,,57,공학인증
STS2006-03,미적분학II,유지현,3,월 13:30~16:15 [K201],1학년,,88,공학인증
STS2006-04,미적분학II,유지현,3,금 10:30~13:15 [K303],1학년,,114,공학인증
STS2006-05,미적분학II,김지현,3,"화,목 12:00~13:15 [K201]",1학년,,76,공학인증
STS2006-06,미적분학II,김지현,3,"화,목 13:30~14:45 [K201]",1학년,,76,공학인증
STS2006-07,미적분학II,조성희,3,"수,금 13:30~14:45 [RA310]",1학년,,35,공학인증
STS2006-08,미적분학II,조성희,3,"수,금 15:00~16:15 [RA310]",1학년,,61,공학인증
STS2006-09,미적분학II,김영경,3,월 13:30~16:15 [K501],1학년,,77,공학인증
STS2006-10,미적분학II,임경필,3,"화,목 09:00~10:15 [RA408]",1학년,,17,공학인증
STS2006-11,미적분학II,김현정,3,"수,금 09:00~10:15 [RA408]",1학년,,24,공학인증
STS2006-12,미적분학II,이미선,3,금 10:30~13:15 [K203],1학년,,70,공학인증
STS2010-01,과학사,이정희,3,"월,수 10:30~11:45 [AS412]",1-2학년,,25,공학인증
STS2010-02,과학사,이정희,3,"월,수 12:00~13:15 [AS412]",1-2학년,,16,공학인증
STU4004-01,생명의신비,김원선,3,"월,수 10:30~11:45 [K305]",1-4학년,,18,
STU4005-01,바다의이해,이은일,3,토 09:00~11:45 [J102],1-4학년,,37,
STU4007-01,지구과학,김현주,3,"화,목 13:30~14:45 [K402]",1-4학년,,53,
STU4010-01,건강과한의학,최현,3,월 13:30~16:15 [K402],1-4학년,,75,
STU4012-01,물리학의세계,임채호,3,"월,수 10:30~11:45 [K212]",1-4학년,,17,"일반물리 I,II 기수강자는 수강불가"
STU4023-01,우주와인생,박영재,3,"수,금 15:00~16:15 [K309]",1-4학년,,20,
TLS1001-01,독서와토론,한새해,3,"화,목 10:30~11:45 [J325]",1학년,,28,
TLS1001-02,독서와토론,박성광,3,"수,금 13:30~14:45 [J211]",1학년,,13,
TLS1001-03,독서와토론,박인성,3,"월,수 12:00~13:15 [J108]",1학년,,32,
TLS1002-01,비평적글쓰기연습,허윤진,3,"월,수 10:30~11:45 [J202]",1-4학년,,28,"(구) 계열별글쓰기대체, 구 계열별글쓰기의 대체과목"
TLS1002-02,비평적글쓰기연습,김효은,3,"화,목 10:30~11:45 [J108]",1-4학년,,31,"(구) 계열별글쓰기대체, 구 계열별글쓰기의 대체과목"
TLS1002-03,비평적글쓰기연습,강지연,3,"수,금 09:00~10:15 [J327]",1-4학년,,17,"(구) 계열별글쓰기대체, 구 계열별글쓰기의 대체과목"
TLS1002-04,비평적글쓰기연습,김난희,3,"화,목 12:00~13:15 [J219]",1-4학년,,40,"(구) 계열별글쓰기대체, 구 계열별글쓰기의 대체과목"
TLS1002-05,비평적글쓰기연습,강지연,3,"수,금 15:00~16:15 [J202]",1-4학년,,31,"(구) 계열별글쓰기대체, 구 계열별글쓰기의 대체과목"
TLS1002-06,비평적글쓰기연습,김신정,3,"화,목 15:00~16:15 [J204]",1-4학년,,41,"(구) 계열별글쓰기대체, 구 계열별글쓰기의 대체과목"
TLS1002-07,비평적글쓰기연습,박인성,3,"월,수 16:30~17:45 [J106]",1-4학년,,33,"(구) 계열별글쓰기대체, 구 계열별글쓰기의 대체과목"
TLS1003-01,스토리텔링글쓰기연습,박진혁,3,"화,목 13:30~14:45 [J104]",1학년,,45,
TLS1003-02,스토리텔링글쓰기연습,이소연,3,"월,수 16:30~17:45 [J108]",1학년,,38,
TLS1003-03,스토리텔링글쓰기연습,김신정,3,"수,금 13:30~14:45 [J207]",1학년,,28,
TLS1003-04,스토리텔링글쓰기연습,전주희,3,"화,목 10:30~11:45 [J104]",1학년,,34,
TLS1004-01,글로벌의사소통II,"Willers, Arthur Gregory",3,"수,금 09:00~10:15 [J321]",1학년,,19,"영어강의, 공학인증, 구 영어II의 대체과목"
TLS1004-02,글로벌의사소통II,"Kim, Jae Pil",3,"월,수 10:30~11:45 [J110]",1학년,,25,"영어강의, 공학인증, 구 영어II의 대체과목"
