학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2018 학년도,2학기,학부,경영학전공,MGT4104,1,리더쉽이론,3.0,"화,목 10:30~11:45 [MA102]",3.0,이인석,76,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4105,1,기업윤리,3.0,"화,목 16:30~17:45 [MA102]",3.0,장영균,71,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4106,1,인적자원관리,3.0,"월,수 16:30~17:45 [PA203]",3.0,양동훈,69,,,,,,,,,"3,4학년",2-4학년,"스타트업연계전공,스포츠경영 연계전공,경영학부(가능)",,
2018 학년도,2학기,학부,경영학전공,MGT4106,2,인적자원관리,3.0,"화,목 12:00~13:15 [MA104]",3.0,조봉순,59,,,,,,,,,"2,3,4학년",2-4학년,"스타트업연계전공,스포츠경영 연계전공,경영학부(가능)",,
2018 학년도,2학기,학부,경영학전공,MGT4106,3,인적자원관리,3.0,"수,금 15:00~16:15 [MA206]",3.0,최장호,19,,,,,,,,,"2,3,4학년",2-4학년,"스타트업연계전공,스포츠경영 연계전공,경영학부(가능)",,
2018 학년도,2학기,학부,경영학전공,MGT4201,1,의사결정론,3.0,"화,목 16:30~17:45 [MA206]",3.0,조성빈,54,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4203,1,경영과학,3.0,"화,목 13:30~14:45 [PA101]",3.0,조성빈,64,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4207,1,응용경영통계,3.0,"화,목 15:00~16:15 [MA308]",3.0,이윤동,61,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4221,1,경영과정보기술,3.0,"월,수 16:30~17:45 [MA406]",3.0,이강덕,44,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4226,1,빅데이터와비즈니스인텔리젼스,3.0,"월,수 10:30~11:45 [MA208]",3.0,김진화,76,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),구 고객행위분석과서비스모델링,
2018 학년도,2학기,학부,경영학전공,MGT4227,1,지식경영과서비스혁신,3.0,"월,수 12:00~13:15 [PA101]",3.0,김용진,60,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4230,1,비즈니스앱개발,3.0,"월,수 16:30~17:45 [MA201]",3.0,이재범,20,,,,,,,,,"2,3,4학년",1-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4241,1,기술경영,3.0,"화,목 09:00~10:15 [MA104]",3.0,김미리,59,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4243,1,경영품질의이해,3.0,"화,목 16:30~17:45 [MA106]",3.0,김종훈,72,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4244,1,로지스틱스와생산전략,3.0,"월,수 10:30~11:45 [MA201]",3.0,하병천,21,,,,,,,,,"3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4245,1,정보화시대의기업경영과혁신,3.0,"화,목 16:30~17:45 [MA203]",3.0,이재범,31,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4246,1,서비스기업운영관리론,3.0,"화,목 15:00~16:15 [PA101]",3.0,서창적,116,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4248,1,비즈니스프로세스관리,3.0,"화,목 15:00~16:15 [MA102]",3.0,김길선,69,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4301,1,투자론,3.0,"수,금 15:00~16:15 [MA308]",3.0,홍광헌,58,,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론I,
2018 학년도,2학기,학부,경영학전공,MGT4301,2,투자론,3.0,"월,수 16:30~17:45 [MA102]",3.0,김도성,71,O,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론I,
2018 학년도,2학기,학부,경영학전공,MGT4303,1,선물옵션투자론,3.0,"수,금 15:00~16:15 [MA102]",3.0,원재환,64,,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론II,
2018 학년도,2학기,학부,경영학전공,MGT4304,1,포트폴리오관리,3.0,"화,목 16:30~17:45 [MA201]",3.0,이영주,23,,,,,,,,,전학년,2-4학년,경영학부(가능),(구 자본예산편성론의 대체과목),
2018 학년도,2학기,학부,경영학전공,MGT4307,1,금융기관론,3.0,"화,목 09:00~10:15 [MA208]",3.0,이상호,72,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4309,1,고급재무이론,3.0,"월,수 10:30~11:45 [PA201]",3.0,이정진,47,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4310,1,재무특강,3.0,"수,금 13:30~14:45 [MA201]",3.0,안성필,13,,,,,,,,,"3,4학년",2-4학년,경영학부(가능),(구 투자은행업무및국제자본시장의 대체과목),
2018 학년도,2학기,학부,경영학전공,MGT4313,1,벤처와금융시장(캡스톤디자인),3.0,"수,금 13:30~14:45 [MA308]",3.0,정유신,18,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4331,1,보험학원론,3.0,"월,수 12:00~13:15 [MA308]",3.0,최정호,29,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4331,2,보험학원론,3.0,"화,목 10:30~11:45 [MA308]",3.0,최정호,41,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4332,1,기업리스크관리,3.0,"월,수 16:30~17:45 [MA206]",3.0,최정호,13,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4401,1,중급회계1,3.0,"화,목 10:30~11:45 [MA204]",3.0,송민섭,80,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4401,2,중급회계1,3.0,"수,금 13:30~14:45 [MA106]",3.0,강평경,68,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4402,1,중급회계2,3.0,"화,목 13:30~14:45 [MA202]",3.0,최순재,73,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4404,1,원가회계,3.0,"화,목 12:00~13:15 [MA106]",3.0,황국재,74,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4406,1,세무회계,3.0,월 13:30~16:15 [MA206],3.0,정우승,74,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4502,1,소비자행동론,3.0,"화,목 13:30~14:45 [PA201]",3.0,하영원,72,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4503,1,시장조사론,3.0,"화,목 15:00~16:15 [MA208]",3.0,박세훈,41,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2018 학년도,2학기,학부,경영학전공,MGT4507,1,유통전략론,3.0,"화,목 13:30~14:45 [PA203]",3.0,임채운,18,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4513,1,마케팅최신주제및사례연구,3.0,"수,금 13:30~14:45 [PA201]",3.0,박경도,18,O,,,,,,,,"2,3,4학년",3-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4514,1,아시아마케팅,3.0,"월,수 16:30~17:45 [MA204]",3.0,정재학,15,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4605,1,무역경영관리,3.0,금 10:30~13:15 [PA203],3.0,유치연,68,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),(구) 무역실무,
2018 학년도,2학기,학부,경영학전공,MGT4613,1,중국시장및경영환경의이해,3.0,"월,수 16:30~17:45 [MA104]",3.0,이강표,66,,,,,,,,,"2,3,4학년",3-4학년,경영학부(가능),,
2018 학년도,2학기,학부,경영학전공,MGT4701,1,경영영어라이팅,3.0,"화,목 12:00~13:15 [PA203]",3.0,김이권,38,O,,,,,,,,"2,3,4학년",3-4학년,경영학부(가능),구 영어비즈니스커뮤니케이션(무역영어),
2018 학년도,2학기,학부,경영학전공,MGT4712,1,"지식,인성그리고경영",3.0,금 13:30~17:30 [PA403],4.0,김창수,33,,,,,,,O,,,2-4학년,경영학부(가능),,수강승인/경영대홈페이지 참조
2018 학년도,2학기,학부,경영학전공,MGT4713,1,사회적가치창출프랙티컴,3.0,"화,목 16:30~17:45 [MA208]",3.0,이석근,44,,,,,,,,,"3,4학년",2-4학년,경영학부(1전공 가능),,2015학번~/경영 제1전공 우선수강
2018 학년도,2학기,학부,경영학전공,MGT4714,1,사회적기업창업과운영,3.0,"화,목 12:00~13:15 [MA308]",3.0,이석근,45,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),구 사회적기업가정신,
2018 학년도,2학기,학부,국어국문학전공,KOR2001,1,국어학입문,3.0,"화,목 12:00~13:15 [J104]",3.0,이지영,45,,,,,,,,,전학년,1-2학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR2200,1,국문학개설,3.0,"수,금 13:30~14:45 [J102]",3.0,김현주,66,,,,,,,,,전학년,1-2학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR2201,1,문학이란무엇인가,3.0,"화,목 10:30~11:45 [J102]",3.0,김경수,74,,,,,,,,,전학년,1-2학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3002,1,국어의음운체계,3.0,"월,수 10:30~11:45 [J215]",3.0,김한별,42,,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3003,1,국어의문장구조,3.0,"월,수 12:00~13:15 [K401]",3.0,이정훈,49,,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3015,1,국어사,3.0,"화,목 15:00~16:15 [J307]",3.0,이지영,44,,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3202,1,한문II,3.0,"화,목 15:00~16:15 [J211]",3.0,한새해,13,,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3204,1,국문학과전통문화,3.0,"수,금 15:00~16:15 [J204]",3.0,김현주,32,,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3303,1,고전수필론,3.0,"화,목 10:30~11:45 [J215]",3.0,조경은,19,,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3315,1,신화론,3.0,월 13:30~16:15 [J217],3.0,송효섭,39,,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3405,1,현대시텍스트읽기II,3.0,"화,목 12:00~13:15 [J325]",3.0,오윤정,28,,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3406,1,현대소설텍스트읽기II,3.0,"화,목 13:30~14:45 [J215]",3.0,김경수,24,,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR3407,1,희곡과공연,3.0,금 10:30~13:15 [J311],3.0,이상란,15,,,,,,,,,전학년,2-4학년,,,"2,3,4학년 20명 수강인원 제한"
2018 학년도,2학기,학부,국어국문학전공,KOR4000,1,국어국문학특강,3.0,"월,수 16:30~17:45 [J315]",3.0,이정훈,12,,,,,O,,,,전학년,3-4학년,,"구 KOR4201, 국어교육연습",
2018 학년도,2학기,학부,국어국문학전공,KOR4002,1,외국어로서의한국어교육,3.0,"수,금 13:30~14:45 [J313]",3.0,오경숙,16,,,,,,,,,전학년,3-4학년,,"구 KOR4202, 외국어로서의한국어교육연습",<국어학입문> 수강 강력 권고.
2018 학년도,2학기,학부,국어국문학전공,KOR4099,1,개별연구논문,3.0,,,이지영,2,,,,,O,,O,,,3-4학년,,졸업학점에는 포함되나 전공학점에 포함되지 않음,강의 없음. 졸업 학점에는 포함하나 전공 학점에는 포함하지 않음. 학과장 수강 승인
2018 학년도,2학기,학부,국어국문학전공,KOR4300,1,고전문학연습,3.0,금 10:30~13:15 [J116],3.0,송효섭,11,,,,,O,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR4500,1,국어와생활,3.0,"수,금 15:00~16:15 [J116]",3.0,박진혁,12,,,,,,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KOR4504,1,문학과문화콘텐츠,3.0,"수,금 09:00~10:15 [J114]",3.0,조경은,9,,,,,,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,국어국문학전공,KORG002,1,국어학자료연구,3.0,화 14:00~16:45 [J909],3.0,김한별,5,,,,,O,,,,전학년,3-4학년,,,학석사 공통
2018 학년도,2학기,학부,국어국문학전공,KORG021,1,현대문학연구방법론,3.0,수 15:00~17:45 [J313],3.0,이상란,3,,,,,O,,,,전학년,3-4학년,,,학석사 공통
2018 학년도,2학기,학부,국어국문학전공,KORQ982,1,국어교과논리및논술,3.0,"월,수 12:00~13:15 [J110]",3.0,주세형,10,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,교직 이수자가 아닌 학생의 경우도 수강 가능
2018 학년도,2학기,학부,국어국문학전공,KORQ983,1,국어교과교재연구및지도법,3.0,"월,수 10:30~11:45 [J112]",3.0,주세형,7,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,
2018 학년도,2학기,학부,화학전공,CHM1001,1,일반화학I,3.0,"화,목 13:30~14:45 [K203]",3.0,서원석,42,,,O,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1002,1,일반화학II,3.0,"화,목 10:30~11:45 [K303]",3.0,문봉진,36,,,,,,,,,전학년,1학년,화학전공(1전공 가능),,화학과 신입생만 수강 가능
2018 학년도,2학기,학부,화학전공,CHM1002,2,일반화학II,3.0,"화,목 10:30~11:45 [K304]",3.0,지대윤,43,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1002,3,일반화학II,3.0,"월,수 12:00~13:15 [K305]",3.0,오한빈,70,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1002,4,일반화학II,3.0,"화,목 12:00~13:15 [K305]",3.0,허남회,78,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1002,5,일반화학II,3.0,"화,목 15:00~16:15 [K302]",3.0,신운섭,73,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1002,6,일반화학II,3.0,"수,금 13:30~14:45 [K303]",3.0,남두현,73,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,1,일반화학실험II,1.0,월 13:30~16:15 [R114],3.0,이덕환,15,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,2,일반화학실험II,1.0,월 13:30~16:15 [R112],3.0,오한빈,15,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,3,일반화학실험II,1.0,월 16:30~19:15 [R114],3.0,성봉준,16,,,,,,,,,1학년,1학년,화학전공(가능),,화학과 신입생만 수강 가능
2018 학년도,2학기,학부,화학전공,CHM1052,4,일반화학실험II,1.0,월 16:30~19:15 [R112],3.0,오한빈,18,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,5,일반화학실험II,1.0,화 13:30~16:15 [R114],3.0,이덕환,14,,,,,,,,,1학년,1학년,화학전공(가능),,화학과 신입생만 수강 가능
2018 학년도,2학기,학부,화학전공,CHM1052,6,일반화학실험II,1.0,화 13:30~16:15 [R112],3.0,이현수,18,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,7,일반화학실험II,1.0,화 16:30~19:15 [R114],3.0,지대윤,16,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,8,일반화학실험II,1.0,화 16:30~19:15 [R112],3.0,강영수,16,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,9,일반화학실험II,1.0,목 13:30~16:15 [R114],3.0,신관우,16,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,10,일반화학실험II,1.0,목 13:30~16:15 [R112],3.0,남두현,15,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,11,일반화학실험II,1.0,목 16:30~19:15 [R114],3.0,신운섭,15,,,,,,,,,전학년,1학년,,,화학과 신입생만 수강 가능
2018 학년도,2학기,학부,화학전공,CHM1052,12,일반화학실험II,1.0,목 16:30~19:15 [R112],3.0,이현수,18,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,13,일반화학실험II,1.0,금 13:30~16:15 [R114],3.0,이원구,11,,,,,,,,,전학년,1학년,,,화학과 신입생만 수강 가능
2018 학년도,2학기,학부,화학전공,CHM1052,14,일반화학실험II,1.0,금 13:30~16:15 [R112],3.0,성봉준,16,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,15,일반화학실험II,1.0,금 16:30~19:15 [R114],3.0,남두현,16,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM1052,16,일반화학실험II,1.0,금 16:30~19:15 [R112],3.0,허남회,17,,,,,,,,,전학년,1학년,,,
2018 학년도,2학기,학부,화학전공,CHM2102,1,기기분석,3.0,"월,수 10:30~11:45 [K307]",3.0,신관우,52,O,,,,,,,,전학년,3학년,,,
2018 학년도,2학기,학부,화학전공,CHM2152,1,기기분석실험,2.0,화 15:00~18:50 [R115],4.0,신관우,19,,,,,,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,화학전공,CHM2152,2,기기분석실험,2.0,금 15:00~18:50 [R115],4.0,신운섭,20,,,,,,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,화학전공,CHM2201,1,물리화학I,3.0,"화,목 10:30~11:45 [K305]",3.0,이덕환,53,,,,,,,,,전학년,2학년,,,
2018 학년도,2학기,학부,화학전공,CHM2203,1,물리화학III,3.0,"월,수 10:30~11:45 [K309]",3.0,성봉준,20,O,,,,,,,,전학년,3학년,,,
2018 학년도,2학기,학부,화학전공,CHM2252,1,물리화학실험II,2.0,월 15:00~18:50 [R119],4.0,강영수,14,,,,,,,,,전학년,3학년,,,
2018 학년도,2학기,학부,화학전공,CHM2302,1,유기화학II,3.0,"화,목 09:00~10:15 [K212]",3.0,이원구,37,,,,,,[홀수(미사용)],,,전학년,2학년,,,홀수학번학생
2018 학년도,2학기,학부,화학전공,CHM2302,2,유기화학II,3.0,"화,목 09:00~10:15 [K208]",3.0,문봉진,35,,,,,,[짝수(미사용)],,,전학년,2학년,,,짝수학번학생
2018 학년도,2학기,학부,화학전공,CHM2332,1,유기화학특론II,3.0,"화,목 13:30~14:45 [K305]",3.0,문봉진,13,,,,,,,,,전학년,4학년,,,
2018 학년도,2학기,학부,화학전공,CHM2351,1,유기화학실험I,2.0,월 15:00~18:50 [R113],4.0,문봉진,14,,,,,,,,,전학년,2학년,,,
2018 학년도,2학기,학부,화학전공,CHM2351,2,유기화학실험I,2.0,화 15:00~18:50 [R113],4.0,이원구,14,,,,,,,,,전학년,2학년,,,
2018 학년도,2학기,학부,화학전공,CHM2351,3,유기화학실험I,2.0,목 15:00~18:50 [R113],4.0,지대윤,13,,,,,,,,,전학년,2학년,,,
2018 학년도,2학기,학부,화학전공,CHM2351,4,유기화학실험I,2.0,금 15:00~18:50 [R113],4.0,문봉진,11,,,,,,,,,전학년,2학년,,,
2018 학년도,2학기,학부,화학전공,CHM2402,1,무기화학II,3.0,"월,수 12:00~13:15 [K306]",3.0,윤경병,10,,,,,,,,,,4학년,,,
2018 학년도,2학기,학부,화학전공,CHM2451,1,무기화학실험,2.0,월 15:00~18:50 [R117],4.0,허남회,16,,,,,,,,,전학년,4학년,,,
2018 학년도,2학기,학부,화학전공,CHM2451,2,무기화학실험,2.0,화 15:00~18:50 [R117],4.0,서원석,13,,,,,,,,,전학년,4학년,,,
2018 학년도,2학기,학부,화학전공,CHM2451,3,무기화학실험,2.0,목 15:00~18:50 [R117],4.0,서원석,16,,,,,,,,,전학년,4학년,,,
2018 학년도,2학기,학부,화학전공,CHM2601,1,생화학I,3.0,"수,금 09:00~10:15 [K212]",3.0,이현수,50,,,,,,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,화학전공,CHM4052,1,창의적연구프로젝트설계,3.0,,,성봉준,7,,,,,,,,,전학년,4학년,,전공과목으로인정되지않음,
2018 학년도,2학기,학부,화학전공,CHM4054,1,화학기기종합설계(캡스톤디자인),3.0,수 13:30~16:15 [K212],3.0,신관우,12,,,,,,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,화학전공,CHM4203,1,화학특허와기술이전,1.0,화 15:00~15:50 [K307],1.0,김현진,8,,,,,,,,,전학년,4학년,,전공학점으로 인정되지 않음.(총학점에는 포함됨),
2018 학년도,2학기,학부,화학전공,CHMG201,1,고급물리화학I,3.0,"수,금 13:30~14:45 [K204]",3.0,강영수,9,O,,,,,,,,전학년,3-4학년,,"대학원초급과목,구CHM5201",
2018 학년도,2학기,학부,화학전공,CHMG302,1,고급유기화학II,3.0,"화,목 12:00~13:15 [K206]",3.0,이원구,19,,,,,,,,,전학년,4학년,,"대학원초급과목,구 CHM5302",
2018 학년도,2학기,학부,커뮤니케이션학전공,COM2001,1,커뮤니케이션학입문,3.0,"화,목 10:30~11:45 [MA104]",3.0,조재희,83,O,,,,,,,,전학년,1-2학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM2002,1,인간커뮤니케이션,3.0,"화,목 15:00~16:15 [MA104]",3.0,조재희,101,,,,,,,,,전학년,1-2학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM2003,1,매스커뮤니케이션,3.0,"수,금 13:30~14:45 [MA104]",3.0,김지연,99,,,,,,,,,전학년,1-2학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM2004,1,커뮤니케이션조사론,3.0,"수,금 15:00~16:15 [GA403]",3.0,김정현,79,O,,,,,,,,전학년,2-4학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM2004,2,커뮤니케이션조사론,3.0,"화,목 13:30~14:45 [GA403]",3.0,김정현,57,O,,,,,,,,"2,3,4학년",2-4학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3101,1,저널리즘개론,3.0,"화,목 16:30~17:45 [GA305]",3.0,김균,49,,,,,,,,,전학년,2학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3102,1,방송원론,3.0,"화,목 12:00~13:15 [PA101]",3.0,원용진,106,,,,,,,,,"2,3,4학년",2학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3103,1,창의적말하기와글쓰기,3.0,"월,수 12:00~13:15 [GA401]",3.0,박승일,49,,,,,,,,,전학년,3-4학년,,"구 스피치커뮤니케이션,비판적말하기와글쓰기",
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3119,1,미디어기호학,3.0,"화,목 12:00~13:15 [GA403]",3.0,황인성,87,,,,,,,,,"2,3,4학년",3-4학년,,구 미디어비평(교과목명변경),
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3125,1,데이터뉴스,3.0,"화,목 13:30~14:45 [GA303B]",3.0,임종섭,16,,,,,,,,,전학년,3-4학년,,구 신문제작실습(과목명변경),"""전학년(권장 3-4학년) (구 COM3125)"""
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3128,1,라디오제작(팟캐스팅및컨텐츠기획),3.0,"화,목 16:30~17:45 [PA301]",3.0,원용진,34,,,,,,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3201,1,광고커뮤니케이션,3.0,"수,금 15:00~16:15 [GA401]",3.0,유지영,63,,,,,,,,,전학년,2학년,,구 광고학개론,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3202,1,PR의이해,3.0,"화,목 10:30~11:45 [MA206]",3.0,신호창,82,,,,,,,,,전학년,2-4학년,,,50명 전학년 대상
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3206,1,마케팅커뮤니케이션과시장읽기,3.0,"화,목 10:30~11:45 [GA403]",3.0,유현재,54,,,,,,,,,전학년,3-4학년,,구)통합마케팅커뮤니케이션론/광고PR실무캡스톤디자인(COM3224)의 대체,스포츠미디어 연계전공 가능
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3210,1,광고카피라이팅과전략적글쓰기,3.0,"화,목 12:00~13:15 [GA401]",3.0,유현재,37,,,,,,,,,전학년,3-4학년,,광고카피와제작,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3214,1,PR작문,3.0,"화,목 12:00~13:15 [GA305]",3.0,박혜영,28,,,,,,,,,"2,3,4학년",3-4학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3215,1,PR캠페인기획실습,3.0,금 10:30~13:15 [GA402],3.0,신호창,20,,,,,,,,,"2,3,4학년",3-4학년,,,2-4학년 PR과목 한과목 이상 수강한 학생 대상
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3216,1,쟁점및위기커뮤니케이션,3.0,"수,금 13:30~14:45 [GA305]",3.0,김수연,39,O,,,,,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3305,1,작품분석과해석,3.0,"월,수 10:30~11:45 [MA106]",3.0,김용수,88,,,,,,,,,전학년,2학년,,"(구 드라마분석론,영화분석의 대체과목)",
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3307,1,공연의미학과이론,3.0,"화,목 13:30~14:45 [MA204]",3.0,정지수,84,,,,,,,,,전학년,3-4학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3314,1,단편영화제작,3.0,"월,수 12:00~13:15 [GA402]",3.0,김재홍,20,,,,,,,,,"2,3,4학년",3학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3402,1,디지털미디어테크놀로지개론,3.0,"수,금 13:30~14:45 [GA401]",3.0,김정현,51,O,,,,,,,,전학년,2학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3404,1,텔레커뮤니케이션론,3.0,월 13:30~16:15 [MA104],3.0,김기윤,73,,,,,,,,,"2,3,4학년",2학년,,,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3409,1,미디어심리학,3.0,"화,목 15:00~16:15 [GA403]",3.0,나은영,76,,,,,,,,,"2,3,4학년",3-4학년,,구 디지털미디어심리학,
2018 학년도,2학기,학부,커뮤니케이션학전공,COM3421,1,TV제작,3.0,"월,수 16:30~17:45 [GA404]",3.0,현대원,34,,,,,,,,,"2,3,4학년",3학년,,,
